group_id,source_band,final_band,status,components,number_of_components,dominant_period_days,spectral_concentration,minimum_absolute_wcor,mean_absolute_wcor,singular_value_ratio,trajectory_energy_fraction
G027,subseasonal,subseasonal,accepted_cluster,"231,233,236,238",4,9.300509337860781,0.2233786421709717,0.7740308400466102,0.830438301991641,0.9938580593653433,0.0036603935003546
G028,subseasonal,subseasonal,singleton_candidate,237,1,8.479876160990711,0.32205854495759967,,,,0.0009107646238998
G029,subseasonal,subseasonal,accepted_cluster,"251,254",2,9.627416520210895,0.38382797428700843,0.9016172977823801,0.9016172977823801,0.9985938941064632,0.0017425825896526
G030,subseasonal,subseasonal,accepted_cluster,"245,246,249",3,7.077519379844961,0.43911851653406436,0.7032958520353899,0.7828381624984591,0.9945082855451794,0.0026445478886918
G031,subseasonal,subseasonal,singleton_candidate,244,1,7.985422740524782,0.20396179108201626,,,,0.0008867460981888
G032,subseasonal,subseasonal,singleton_candidate,345,1,25.718309859154928,0.04693785172088433,,,,0.0007494729684482
G033,subseasonal,subseasonal,singleton_candidate,346,1,25.718309859154928,0.0401561300121213,,,,0.000749306296284
G034,subseasonal,subseasonal,singleton_candidate,340,1,25.718309859154928,0.08275736113934701,,,,0.0007557874059952
G035,subseasonal,subseasonal,singleton_candidate,348,1,24.675675675675674,0.09744932145916015,,,,0.000746665008046
G036,subseasonal,subseasonal,singleton_candidate,354,1,24.675675675675674,0.07315358097888022,,,,0.0007384674763089
G037,subseasonal,subseasonal,singleton_candidate,397,1,12.981042654028434,0.04278006218951073,,,,0.000673211672719
G038,subseasonal,subseasonal,singleton_candidate,399,1,11.960698689956331,0.05346579895969079,,,,0.0006672791752936
G039,subseasonal,subseasonal,singleton_candidate,398,1,7.041131105398457,0.05506205587014924,,,,0.0006724347947277
G040,subseasonal,subseasonal,singleton_candidate,379,1,12.981042654028434,0.22131618847126,,,,0.0007009969548645
G041,subseasonal,subseasonal,singleton_candidate,394,1,12.981042654028434,0.11915123389938392,,,,0.0006786395205447
G042,subseasonal,subseasonal,singleton_candidate,372,1,12.981042654028434,0.07687414663184439,,,,0.0007114471712452
G043,subseasonal,subseasonal,singleton_candidate,357,1,8.835483870967742,0.07080265409568712,,,,0.0007334440798788
G044,subseasonal,subseasonal,singleton_candidate,378,1,25.718309859154928,0.08125883290528649,,,,0.0007022038315707
G045,subseasonal,subseasonal,singleton_candidate,365,1,7.608333333333333,0.08779214128787055,,,,0.0007225415492555
G046,subseasonal,subseasonal,singleton_candidate,367,1,7.608333333333333,0.08999998856190417,,,,0.0007190871987377
G047,subseasonal,subseasonal,singleton_candidate,374,1,7.608333333333333,0.1268099908181936,,,,0.0007098135675483
G048,subseasonal,subseasonal,singleton_candidate,375,1,15.741379310344827,0.07968347319676282,,,,0.0007068262033251
G049,subseasonal,subseasonal,singleton_candidate,377,1,13.263922518159806,0.09584617931991721,,,,0.0007035805318921
G050,subseasonal,subseasonal,accepted_cluster,"282,287",2,15.049450549450547,0.1790618624825865,0.7518128151863972,0.7518128151863972,0.9963340705060681,0.0016664204568272
G051,subseasonal,subseasonal,accepted_cluster,"280,296",2,15.049450549450547,0.4155505294137818,0.8423584453390075,0.8423584453390075,0.9882452737116837,0.001657586334622
G052,subseasonal,subseasonal,accepted_cluster,"288,289",2,15.049450549450547,0.27678822146171445,0.7816991637064435,0.7816991637064435,0.9991459134027156,0.0016584515686279
G053,subseasonal,subseasonal,singleton_candidate,291,1,8.401840490797545,0.11244821610983288,,,,0.0008263084551736
G054,subseasonal,subseasonal,accepted_cluster,"269,271",2,11.857142857142856,0.20593989802918983,0.7195707874399988,0.7195707874399988,0.998858863473934,0.0017013083343807001
G055,subseasonal,subseasonal,singleton_candidate,260,1,11.857142857142856,0.17479406297337008,,,,0.000861531398209
G056,subseasonal,subseasonal,singleton_candidate,268,1,11.857142857142856,0.46397843716892617,,,,0.0008533330092421
G057,subseasonal,subseasonal,singleton_candidate,279,1,17.843648208469055,0.12229064375846414,,,,0.0008389799156288
G058,subseasonal,subseasonal,singleton_candidate,281,1,17.843648208469055,0.05995502216092937,,,,0.0008376542514763
G059,subseasonal,subseasonal,singleton_candidate,267,1,8.103550295857987,0.07290750089080719,,,,0.0008539293230956
G060,subseasonal,subseasonal,singleton_candidate,275,1,8.151785714285715,0.10399252798111246,,,,0.0008438976718737
G061,subseasonal,subseasonal,singleton_candidate,277,1,8.151785714285715,0.17362670852429943,,,,0.0008416358125467
G062,subseasonal,subseasonal,accepted_cluster,"106,107,108",3,12.09271523178808,0.5659958303979585,0.9003612496416497,0.9475707468500695,0.9989647738367459,0.0033477890410926
G063,subseasonal,subseasonal,accepted_cluster,"96,97",2,8.427692307692308,0.5717266305176192,0.9991121240110342,0.9991121240110342,0.9993807508926474,0.0022918673485076
G064,subseasonal,subseasonal,singleton_candidate,109,1,7.939130434782609,0.3584101904118946,,,,0.00111376382154
G065,subseasonal,subseasonal,accepted_cluster,"144,145,146,147",4,8.965630114566284,0.411281824993543,0.9061494037545226,0.9377002140068416,0.9976310383735602,0.0041664684197221
G066,subseasonal,subseasonal,accepted_cluster,"140,141",2,10.977955911823647,0.3108110341643894,0.8594049978034711,0.8594049978034711,0.9995914982207427,0.0021184645049882
G067,subseasonal,subseasonal,accepted_cluster,"192,196,197",3,11.066666666666666,0.4359952607568494,0.8395083274819026,0.8824294113517567,0.9963931806809007,0.0029223889651702
G068,subseasonal,subseasonal,singleton_candidate,193,1,11.066666666666666,0.21816320579901347,,,,0.0009772916394251
G069,subseasonal,subseasonal,accepted_cluster,"6,7",2,24.13215859030837,0.5978718250180323,0.9999233133567166,0.9999233133567166,0.9981166069018038,0.0038639351041005
G070,subseasonal,subseasonal,accepted_cluster,"81,82,98",3,22.088709677419356,0.29080513329243374,0.7069323731487932,0.809781107368408,0.9802206591531641,0.0035154145034417
G071,subseasonal,subseasonal,accepted_cluster,"120,121",2,17.17241379310345,0.30655260990992095,0.974179551559737,0.974179551559737,0.9992741316221011,0.0021783113488439
G072,subseasonal,subseasonal,singleton_candidate,134,1,27.118811881188115,0.30379995785832425,,,,0.0010717765464964
G073,subseasonal,subseasonal,accepted_cluster,"48,49,58,59",4,13.328467153284672,0.41155753566359404,0.9439031706538239,0.9717040881531606,0.9836989856311371,0.005311995389048099
G074,subseasonal,subseasonal,accepted_cluster,"8,9",2,17.728155339805827,0.5903977794710659,0.9999731675879093,0.9999731675879093,0.99963888614506,0.0037619435304453
G075,subseasonal,subseasonal,accepted_cluster,"36,37",2,18.019736842105264,0.5459731002012354,0.9999711354473693,0.9999711354473693,0.999861334245197,0.0028872177153123997
G076,high_frequency,high_frequency,accepted_cluster,"32,33",2,2.480978260869565,0.6620133139293166,0.9981435887930401,0.9981435887930401,0.9997749657417071,0.002946549863693
G077,high_frequency,high_frequency,accepted_cluster,"38,39",2,2.2702030667219226,0.5354714483493656,0.9956435541553117,0.9956435541553117,0.9996358501301708,0.0028605659928045
G078,high_frequency,high_frequency,accepted_cluster,"34,35",2,2.2322738386308068,0.5432623785698794,0.9893008876960403,0.9893008876960403,0.9987125924804492,0.0029086754175772
G079,high_frequency,high_frequency,accepted_cluster,"26,27",2,2.5778823529411765,0.6181684403945847,0.9999964189188816,0.9999964189188816,0.9999089070566599,0.0031223578919357
G080,high_frequency,high_frequency,accepted_cluster,"16,17",2,2.1947115384615383,0.5738051814832871,0.9999280382799234,0.9999280382799234,0.9992835696958879,0.0033224500799339998
G081,high_frequency,high_frequency,accepted_cluster,"4,5",2,2.6813509544787077,0.6470574064790726,0.9999972534523012,0.9999972534523012,0.9997016734025777,0.0041068814258330005
G082,high_frequency,high_frequency,accepted_cluster,"14,15",2,2.79347271800102,0.540551815022312,0.9999811685487563,0.9999811685487563,0.9998919876281009,0.0033471337682821
G083,high_frequency,high_frequency,accepted_cluster,"54,55",2,2.807790876473603,0.6130985280654383,0.9999853414696408,0.9999853414696408,0.9998282798215365,0.0026565706644478
G084,high_frequency,high_frequency,accepted_cluster,"78,79",2,2.737631184407796,0.4474349967544552,0.9998991149953889,0.9998991149953889,0.9995667273970202,0.0023910180921961
G085,high_frequency,high_frequency,accepted_cluster,"204,205",2,2.3776041666666665,0.4143482744030745,0.9745225387159892,0.9745225387159892,0.9994006836954158,0.001913598116435
G086,high_frequency,high_frequency,accepted_cluster,"206,207",2,3.0082372322899507,0.31257468402042177,0.9358574580629335,0.9358574580629335,0.9989042148849397,0.0019082206524889999
G087,high_frequency,high_frequency,accepted_cluster,"219,220",2,2.800613496932515,0.2089081520269762,0.7765514032177638,0.7765514032177638,0.9992671740726751,0.0018765082117919
G088,high_frequency,high_frequency,accepted_cluster,"217,218",2,2.800613496932515,0.29430963600171806,0.7758293893254611,0.7758293893254611,0.9987276633216011,0.0018808884588590999
G089,high_frequency,high_frequency,singleton_candidate,214,1,2.6879293424926396,0.2135775253784299,,,,0.0009454310232166
G090,high_frequency,high_frequency,singleton_candidate,226,1,3.1811846689895473,0.1278369925797682,,,,0.0009310758392502
G091,high_frequency,high_frequency,singleton_candidate,227,1,2.053223388305847,0.12846164284504694,,,,0.0009301438051387
G092,high_frequency,high_frequency,accepted_cluster,"215,222",2,3.1811846689895473,0.35600159808961657,0.8780502708726227,0.8780502708726227,0.9954985207553476,0.00188010335512
G093,high_frequency,high_frequency,accepted_cluster,"223,224,225,228",4,2.053223388305847,0.32087745442001303,0.7557541448087031,0.8039566395223087,0.9966503620129388,0.0037276393787266
G094,high_frequency,high_frequency,singleton_candidate,229,1,2.053223388305847,0.23923936199235807,,,,0.0009263871554408
G095,high_frequency,high_frequency,accepted_cluster,"230,234,239",3,2.9091874668082847,0.4652588400686852,0.7295063763717841,0.7997635018339464,0.9898558424476104,0.0027417770038888
G096,high_frequency,high_frequency,accepted_cluster,"240,241",2,2.6273381294964024,0.44843709601696613,0.9013824928348994,0.9013824928348994,0.9969438702891265,0.0017976141781285001
G097,high_frequency,high_frequency,accepted_cluster,"232,235",2,3.6568758344459282,0.22268694253150306,0.920345897785809,0.920345897785809,0.997749817020474,0.0018351967139820999
G098,high_frequency,high_frequency,accepted_cluster,"242,243",2,3.7189409368635435,0.3125986817963918,0.8900576221716836,0.8900576221716836,0.9984244023013192,0.0017803167072058
G099,high_frequency,high_frequency,singleton_candidate,248,1,2.2683229813664596,0.5204539669383883,,,,0.0008783125620059
G100,high_frequency,high_frequency,singleton_candidate,253,1,3.949531362653208,0.5863371856868905,,,,0.0008705122267172
G101,high_frequency,high_frequency,singleton_candidate,373,1,4.9890710382513666,0.12073656288850956,,,,0.0007108940263968
G102,high_frequency,high_frequency,singleton_candidate,387,1,2.5730389854391733,0.09072821909703037,,,,0.0006898117158798
G103,high_frequency,high_frequency,singleton_candidate,368,1,3.0165198237885464,0.08904495852490765,,,,0.0007178061619858
G104,high_frequency,high_frequency,singleton_candidate,371,1,2.751381215469613,0.059938561720552404,,,,0.0007119225997205
G105,high_frequency,high_frequency,singleton_candidate,388,1,2.0,0.04336103632509182,,,,0.0006874875740734
G106,high_frequency,high_frequency,singleton_candidate,381,1,6.552631578947368,0.04309976178824893,,,,0.000697660957358
G107,high_frequency,high_frequency,singleton_candidate,384,1,5.202279202279202,0.15021117938751033,,,,0.0006936724401972
G108,high_frequency,high_frequency,singleton_candidate,376,1,2.0,0.1558220130267492,,,,0.000705538646975
G109,high_frequency,high_frequency,singleton_candidate,391,1,2.0,0.0996685059894195,,,,0.0006827885014064
G110,high_frequency,high_frequency,singleton_candidate,369,1,2.334043459735833,0.05508382093344539,,,,0.0007153801886221
G111,high_frequency,high_frequency,singleton_candidate,380,1,2.334043459735833,0.11256085994101886,,,,0.0007002168469388
G112,high_frequency,high_frequency,singleton_candidate,392,1,2.0,0.05537656784337422,,,,0.0006813740327851
G113,high_frequency,high_frequency,singleton_candidate,361,1,2.2044265593561367,0.06589104756776154,,,,0.0007268648302596
G114,high_frequency,high_frequency,singleton_candidate,370,1,5.478,0.05710735143609706,,,,0.000713998848192
G115,high_frequency,high_frequency,singleton_candidate,356,1,3.0861971830985913,0.07166003485618602,,,,0.0007354877239624
G116,high_frequency,high_frequency,singleton_candidate,382,1,4.2763466042154565,0.06258742022446301,,,,0.0006961963866134
G117,high_frequency,high_frequency,singleton_candidate,386,1,5.478,0.05795323611397918,,,,0.00069153202221
G118,high_frequency,high_frequency,singleton_candidate,363,1,5.865096359743041,0.13122563660160902,,,,0.0007247947269897
G119,high_frequency,high_frequency,singleton_candidate,366,1,6.13437849944009,0.050109854077762875,,,,0.0007205327352136
G120,high_frequency,high_frequency,singleton_candidate,359,1,4.5649999999999995,0.12805715445030008,,,,0.0007305002340357
G121,high_frequency,high_frequency,singleton_candidate,389,1,2.752763819095477,0.05261571868814234,,,,0.0006869060205203
G122,high_frequency,high_frequency,singleton_candidate,390,1,3.4980842911877397,0.14149789726255516,,,,0.0006838279507397
G123,high_frequency,high_frequency,singleton_candidate,400,1,3.146467547386559,0.06296757733989085,,,,0.0006634660457238
G124,high_frequency,high_frequency,singleton_candidate,395,1,2.5002282062984937,0.042710319835344214,,,,0.0006770184388712
G125,high_frequency,high_frequency,singleton_candidate,396,1,2.815005138746146,0.04588557888574465,,,,0.0006741326146211
G126,high_frequency,high_frequency,singleton_candidate,383,1,2.334043459735833,0.08103683382971136,,,,0.0006945154535475
G127,high_frequency,high_frequency,singleton_candidate,393,1,2.486609169314571,0.06729390738266383,,,,0.0006805899714628
G128,high_frequency,high_frequency,singleton_candidate,385,1,5.252157238734419,0.10892575016013872,,,,0.0006932933011484
G129,high_frequency,high_frequency,accepted_cluster,"252,259",2,5.7361256544502615,0.26290682020259315,0.765172727689506,0.765172727689506,0.9944376069435553,0.0017340422321789999
G130,high_frequency,high_frequency,singleton_candidate,247,1,5.7361256544502615,0.205221603895938,,,,0.0008803706994496
G131,high_frequency,high_frequency,singleton_candidate,250,1,3.039955604883463,0.2131454070593848,,,,0.0008734577724647
G132,high_frequency,high_frequency,singleton_candidate,270,1,3.1683053788316946,0.10010321544474972,,,,0.0008505421522592
G133,high_frequency,high_frequency,accepted_cluster,"262,274",2,2.185081771041085,0.07627842057653002,0.756684532121889,0.756684532121889,0.9922877077177247,0.0017052675744237
G134,high_frequency,high_frequency,accepted_cluster,"257,264",2,5.827659574468085,0.2814459684813075,0.7036833338529187,0.7036833338529187,0.9948353583163486,0.0017213180460348
G135,high_frequency,high_frequency,singleton_candidate,272,1,4.8693333333333335,0.38192073772054774,,,,0.0008484864093568
G136,high_frequency,high_frequency,singleton_candidate,276,1,2.2313645621181264,0.09136217908428079,,,,0.0008427032554303
G137,high_frequency,high_frequency,singleton_candidate,285,1,2.1677878907795805,0.12481468452377169,,,,0.0008327112123096
G138,high_frequency,high_frequency,accepted_cluster,"273,284",2,3.276315789473684,0.24849778410855758,0.7616995235142436,0.7616995235142436,0.9919335262209129,0.001681887049769
G139,high_frequency,high_frequency,singleton_candidate,263,1,3.276315789473684,0.1613020442129477,,,,0.0008584126417537
G140,high_frequency,high_frequency,accepted_cluster,"255,258",2,3.949531362653208,0.16465663706380118,0.7543167592163518,0.7543167592163518,0.9972253894526802,0.0017315920636827
G141,high_frequency,high_frequency,accepted_cluster,"261,266",2,4.8693333333333335,0.10863377113846145,0.7293622326855093,0.7293622326855093,0.9964503185068357,0.0017151258146112002
G142,high_frequency,high_frequency,singleton_candidate,256,1,3.949531362653208,0.15740570953201038,,,,0.0008655719943375
G143,high_frequency,high_frequency,singleton_candidate,265,1,3.430181590482154,0.07732888179899172,,,,0.0008553982928312
G144,high_frequency,high_frequency,singleton_candidate,283,1,6.0664451827242525,0.2061856778627609,,,,0.0008355298719143
G145,high_frequency,high_frequency,singleton_candidate,286,1,6.0664451827242525,0.1850436412034649,,,,0.0008314410597727
G146,high_frequency,high_frequency,accepted_cluster,"294,300",2,5.153339604891816,0.24527194028297228,0.7093281222768797,0.7093281222768797,0.9947637212605228,0.0016343860471005
G147,high_frequency,high_frequency,singleton_candidate,298,1,2.707859614434009,0.1865018889220515,,,,0.0008154827095626
G148,high_frequency,high_frequency,accepted_cluster,"292,295",2,5.153339604891816,0.27358943765469235,0.7954005293535736,0.7954005293535736,0.9973902599511851,0.0016444403189478
G149,high_frequency,high_frequency,singleton_candidate,293,1,2.8635650810245683,0.18576226348607094,,,,0.0008229262345567
G150,high_frequency,high_frequency,singleton_candidate,278,1,2.8635650810245683,0.07428189049228354,,,,0.0008411177674239
G151,high_frequency,high_frequency,accepted_cluster,"331,342",2,6.384615384615384,0.28804055491379915,0.710261136117932,0.710261136117932,0.9914171484332411,0.0015219258025125
G152,high_frequency,high_frequency,singleton_candidate,349,1,6.384615384615384,0.13374748632154224,,,,0.0007452568962484
G153,high_frequency,high_frequency,singleton_candidate,333,1,2.098850574712644,0.11363014436829437,,,,0.0007652607868465
G154,high_frequency,high_frequency,singleton_candidate,336,1,3.0861971830985913,0.10783654075604243,,,,0.0007626802186475
G155,high_frequency,high_frequency,singleton_candidate,328,1,3.150086256469235,0.10129144357350475,,,,0.0007704531970979
G156,high_frequency,high_frequency,singleton_candidate,347,1,2.0273871206513694,0.09183548772790374,,,,0.0007482710435958
G157,high_frequency,high_frequency,singleton_candidate,341,1,5.630010277492292,0.19971311809677172,,,,0.0007553430679695
G158,high_frequency,high_frequency,accepted_cluster,"323,325",2,2.454301075268817,0.2540784488730503,0.7256742002056426,0.7256742002056426,0.9972168414521265,0.0015510765733709
G159,high_frequency,high_frequency,singleton_candidate,343,1,2.454301075268817,0.1482793913131372,,,,0.0007517917350461
G160,high_frequency,high_frequency,singleton_candidate,335,1,4.2073732718894,0.12842276016745494,,,,0.0007628036369286
G161,high_frequency,high_frequency,singleton_candidate,326,1,2.848673946957878,0.09925522461789565,,,,0.0007727219816866
G162,high_frequency,high_frequency,singleton_candidate,329,1,4.2073732718894,0.07694667162595954,,,,0.0007699036651235
G163,high_frequency,high_frequency,accepted_cluster,"332,339",2,4.2073732718894,0.1274882134004913,0.7025610904426696,0.7025610904426696,0.9946839142998798,0.0015255942231271
G164,high_frequency,high_frequency,singleton_candidate,330,1,3.6913746630727764,0.052848766155840686,,,,0.000768680654528
G165,high_frequency,high_frequency,singleton_candidate,350,1,4.9890710382513666,0.16372221676936022,,,,0.0007447801359702
G166,high_frequency,high_frequency,singleton_candidate,353,1,4.9890710382513666,0.26930395457869694,,,,0.0007397539656344
G167,high_frequency,high_frequency,singleton_candidate,355,1,4.9890710382513666,0.11545221102148912,,,,0.0007370095450732
G168,high_frequency,high_frequency,singleton_candidate,352,1,4.022026431718062,0.22737566453858693,,,,0.0007413116752502
G169,high_frequency,high_frequency,singleton_candidate,360,1,6.384615384615384,0.11405843994912451,,,,0.0007293246251473
G170,high_frequency,high_frequency,singleton_candidate,351,1,2.061723748588634,0.10901306185211655,,,,0.0007426258112071
G171,high_frequency,high_frequency,singleton_candidate,364,1,2.061723748588634,0.10681161176735378,,,,0.0007236969998152
G172,high_frequency,high_frequency,singleton_candidate,358,1,6.552631578947368,0.07325164852228425,,,,0.0007326206529455
G173,high_frequency,high_frequency,singleton_candidate,362,1,5.865096359743041,0.05538851077961829,,,,0.000725396725809
G174,high_frequency,high_frequency,accepted_cluster,"302,304",2,3.9212598425196847,0.2075130417808364,0.7038222766207102,0.7038222766207102,0.9978951548517327,0.0016173210845428
G175,high_frequency,high_frequency,singleton_candidate,305,1,5.153339604891816,0.10860440318922228,,,,0.000806209065542
G176,high_frequency,high_frequency,accepted_cluster,"297,299",2,2.9707158351409975,0.18959350314298187,0.7588553133840251,0.7588553133840251,0.9983903517410128,0.0016316187117073
G177,high_frequency,high_frequency,singleton_candidate,306,1,3.220458553791887,0.05260818825420559,,,,0.0008051844697448
G178,high_frequency,high_frequency,singleton_candidate,321,1,2.083682008368201,0.23588342492154576,,,,0.0007812297974772
G179,high_frequency,high_frequency,singleton_candidate,322,1,2.083682008368201,0.22110546766943368,,,,0.0007794127056126
G180,high_frequency,high_frequency,singleton_candidate,327,1,2.083682008368201,0.18033517153571993,,,,0.0007712695203664
G181,high_frequency,high_frequency,accepted_cluster,"309,314",2,2.117510630073444,0.24110358629081105,0.716727727212953,0.716727727212953,0.9944944080654543,0.0015917188357463
G182,high_frequency,high_frequency,singleton_candidate,307,1,2.117510630073444,0.32199300645169737,,,,0.0008031898348058
G183,high_frequency,high_frequency,singleton_candidate,312,1,2.083682008368201,0.18203000015030665,,,,0.0007946245875656
G184,high_frequency,high_frequency,singleton_candidate,315,1,2.083682008368201,0.06800702170567213,,,,0.0007893876864608
G185,high_frequency,high_frequency,singleton_candidate,301,1,2.083682008368201,0.2582234546237149,,,,0.0008110948450366
G186,high_frequency,high_frequency,accepted_cluster,"319,320,324",3,2.307497893850042,0.19759327524951723,0.724109490612214,0.7411612583339365,0.9949862833977189,0.0023440264064704
G187,high_frequency,high_frequency,singleton_candidate,334,1,2.1677878907795805,0.06297389552665318,,,,0.0007636690050443
G188,high_frequency,high_frequency,singleton_candidate,337,1,2.061723748588634,0.06542304846023647,,,,0.0007612880938729
G189,high_frequency,high_frequency,accepted_cluster,"311,317",2,2.072644721906924,0.25688677266021515,0.7612200006198584,0.7612200006198584,0.9937547184544616,0.0015836559376176
G190,high_frequency,high_frequency,singleton_candidate,338,1,2.061723748588634,0.10654359077712404,,,,0.0007592145313235
G191,high_frequency,high_frequency,singleton_candidate,318,1,2.848673946957878,0.23323535502598533,,,,0.0007853362415094
G192,high_frequency,high_frequency,singleton_candidate,344,1,2.848673946957878,0.27725954963898736,,,,0.0007505770108824
G193,high_frequency,high_frequency,accepted_cluster,"308,310",2,2.083682008368201,0.10991827444237343,0.7102857392327624,0.7102857392327624,0.9967508015400098,0.0016004169609640001
G194,high_frequency,high_frequency,singleton_candidate,316,1,2.765270065623423,0.07857276348494538,,,,0.0007877097425119
G195,high_frequency,high_frequency,singleton_candidate,313,1,2.8635650810245683,0.21811329485535813,,,,0.0007933522815152
G196,high_frequency,high_frequency,accepted_cluster,"99,100,101",3,2.1592432006306663,0.5321815949414564,0.8103859001399805,0.8765639779393225,0.9993672165202614,0.0034198145470821
G197,high_frequency,high_frequency,accepted_cluster,"104,105",2,5.360078277886497,0.4377818713825649,0.9919373157945265,0.9919373157945265,0.9992392179453031,0.0022711481917730997
G198,high_frequency,high_frequency,accepted_cluster,"102,103",2,3.1609924985574147,0.49497776886512673,0.9657941156917028,0.9657941156917028,0.9997494265029011,0.0022745026047321
G199,high_frequency,high_frequency,accepted_cluster,"124,125",2,3.0265193370165746,0.5827487477003587,0.992978941722329,0.992978941722329,0.9996626214678913,0.0021647282673052
G200,high_frequency,high_frequency,accepted_cluster,"128,130,135",3,2.4390026714158504,0.2715808557936734,0.800671519261294,0.860253610251832,0.9976560035443987,0.0032230918597310997
G201,high_frequency,high_frequency,singleton_candidate,129,1,2.4390026714158504,0.6014543170131518,,,,0.0010757499883426
G202,high_frequency,high_frequency,singleton_candidate,131,1,2.4390026714158504,0.25769481493056906,,,,0.0010741494460991
G203,high_frequency,high_frequency,accepted_cluster,"126,127,132,133",4,2.8846761453396526,0.5302191119487395,0.861286545724167,0.9271991909701529,0.9970873237274994,0.0043027663184865995
G204,high_frequency,high_frequency,accepted_cluster,"138,139",2,2.323155216284987,0.46591772229943973,0.9910847121975122,0.9910847121975122,0.9994743679437863,0.0021223604238283997
G205,high_frequency,high_frequency,accepted_cluster,"136,137",2,3.879603399433428,0.5306605714157943,0.9345071279010161,0.9345071279010161,0.9997402916158019,0.0021270798389279
G206,high_frequency,high_frequency,accepted_cluster,"172,173,181",3,4.051775147928994,0.39763575977826265,0.7250526252860999,0.7917439279830548,0.9938712547293198,0.0030060078193575998
G207,high_frequency,high_frequency,accepted_cluster,"170,171,175",3,2.180732484076433,0.3670589123695683,0.762579980531001,0.8116486633914471,0.9969274473404822,0.0030183886107418
G208,high_frequency,high_frequency,accepted_cluster,"169,177",2,5.890322580645162,0.32782386109990996,0.7585943763695108,0.7585943763695108,0.9958075335132065,0.0020103987491325997
G209,high_frequency,high_frequency,singleton_candidate,174,1,5.890322580645162,0.1679503283310202,,,,0.0010045583179661
