component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
37,107.9592256172546,107.9592256172546,0.0032056504534350144,0.4060942190274978,195.64285714285714,semiannual,JP-13,nw_wind
38,107.71268122736632,107.71268122736632,0.0031910258079873837,0.4092852448354852,10.869047619047619,subseasonal,JP-13,nw_wind
39,107.65980223255698,107.65980223255698,0.003187893459666086,0.41247313829515125,10.804733727810651,subseasonal,JP-13,nw_wind
40,107.1841049833972,107.1841049833972,0.0031597841405904548,0.4156329224357417,16.75229357798165,subseasonal,JP-13,nw_wind
41,107.02361578264308,107.02361578264308,0.003150328791277958,0.41878325122701965,16.75229357798165,subseasonal,JP-13,nw_wind
42,106.38325455611668,106.38325455611668,0.0031127424486874326,0.42189599367570707,9.730017761989343,subseasonal,JP-13,nw_wind
43,106.37012650520317,106.37012650520317,0.00311197425034409,0.42500796792605117,35.34193548387097,seasonal_subannual,JP-13,nw_wind
44,105.90186315939576,105.90186315939576,0.0030846354471968777,0.42809260337324806,9.730017761989343,subseasonal,JP-13,nw_wind
45,105.8316129675643,105.8316129675643,0.003080544407577459,0.4311731477808255,37.013513513513516,seasonal_subannual,JP-13,nw_wind
46,104.66893584800161,104.66893584800161,0.003013229849060447,0.43418637762988593,20.440298507462686,subseasonal,JP-13,nw_wind
47,104.62023779416187,104.62023779416187,0.0030104266430734453,0.43719680427295937,20.440298507462686,subseasonal,JP-13,nw_wind
48,104.04590830111835,104.04590830111835,0.002977464931323455,0.4401742692042828,7.284574468085106,subseasonal,JP-13,nw_wind
49,103.93191414887308,103.93191414887308,0.0029709442009442054,0.443145213405227,7.284574468085106,subseasonal,JP-13,nw_wind
50,103.16398287509371,103.16398287509371,0.0029272030211677067,0.4460724164263947,9.87027027027027,subseasonal,JP-13,nw_wind
51,103.07254347840792,103.07254347840792,0.002922016268004222,0.4489944326943989,9.87027027027027,subseasonal,JP-13,nw_wind
52,102.6417242657326,102.6417242657326,0.002897640622787269,0.45189207331718617,5.434523809523809,high_frequency,JP-13,nw_wind
53,102.5841801858232,102.5841801858232,0.0028943925221849715,0.45478646583937116,5.434523809523809,high_frequency,JP-13,nw_wind
54,102.51940826026082,102.51940826026082,0.0028907386217408926,0.45767720446111204,5.434523809523809,high_frequency,JP-13,nw_wind
55,102.30754294455923,102.30754294455923,0.0028788030395285576,0.4605560075006406,45.27272727272727,seasonal_subannual,JP-13,nw_wind
56,102.08186632630573,102.08186632630573,0.002866116546150612,0.4634221240467912,4.730569948186528,high_frequency,JP-13,nw_wind
57,102.04126258788683,102.04126258788683,0.002863836965922851,0.466285961012714,4.730569948186528,high_frequency,JP-13,nw_wind
58,101.34399390563713,101.34399390563713,0.0028248323262547886,0.4691107933389688,15.430985915492958,subseasonal,JP-13,nw_wind
59,101.31280720387494,101.31280720387494,0.00282309401607445,0.47193388735504327,15.430985915492958,subseasonal,JP-13,nw_wind
60,101.04926104517014,101.04926104517014,0.0028084256262429458,0.4747423129812862,22.825,subseasonal,JP-13,nw_wind
61,100.93816215123267,100.93816215123267,0.0028022535581687874,0.477544566539455,4.313385826771653,high_frequency,JP-13,nw_wind
62,100.48677125539838,100.48677125539838,0.002777246496359372,0.48032181303581434,4.730569948186528,high_frequency,JP-13,nw_wind
63,100.46172491447405,100.46172491447405,0.0027758622107900907,0.4830976752466044,4.730569948186528,high_frequency,JP-13,nw_wind
64,99.72939188354434,99.72939188354434,0.0027355394677216547,0.48583321471432606,22.825,subseasonal,JP-13,nw_wind
65,99.64652797941878,99.64652797941878,0.0027309955052214475,0.4885642102195475,3.018181818181818,high_frequency,JP-13,nw_wind
66,99.6312162911154,99.6312162911154,0.0027301562800111723,0.49129436649955865,3.018181818181818,high_frequency,JP-13,nw_wind
67,99.56420117582475,99.56420117582475,0.0027264847358557985,0.49402085123541445,3.018181818181818,high_frequency,JP-13,nw_wind
68,99.47071642429046,99.47071642429046,0.002721367131648296,0.4967422183670627,3.018181818181818,high_frequency,JP-13,nw_wind
69,99.35569612307737,99.35569612307737,0.0027150772102192814,0.499457295577282,8.325227963525837,subseasonal,JP-13,nw_wind
70,99.21538735527716,99.21538735527716,0.002707414234323638,0.5021647098116057,8.325227963525837,subseasonal,JP-13,nw_wind
71,98.97157889432572,98.97157889432572,0.002694124371260568,0.5048588341828663,6.168918918918918,high_frequency,JP-13,nw_wind
72,98.72279516476151,98.72279516476151,0.002680597015000059,0.5075394311978663,4.432038834951457,high_frequency,JP-13,nw_wind
73,98.71279384627583,98.71279384627583,0.002680053915578336,0.5102194851134446,4.432038834951457,high_frequency,JP-13,nw_wind
74,98.575473364962,98.575473364962,0.0026726025955105003,0.5128920877089551,6.168918918918918,high_frequency,JP-13,nw_wind
75,98.53562796990391,98.53562796990391,0.0026704424357838928,0.515562530144739,6.168918918918918,high_frequency,JP-13,nw_wind
76,98.19891513162575,98.19891513162575,0.002652222915413782,0.5182147530601527,11.532631578947367,subseasonal,JP-13,nw_wind
77,97.42698188438456,97.42698188438456,0.002610689013201826,0.5208254420733546,13.833333333333334,subseasonal,JP-13,nw_wind
78,97.30633923889042,97.30633923889042,0.002604227447479585,0.5234296695208341,9.348122866894197,subseasonal,JP-13,nw_wind
79,97.27754948890369,97.27754948890369,0.0026026866647026487,0.5260323561855368,9.348122866894197,subseasonal,JP-13,nw_wind
80,97.0879307012194,97.0879307012194,0.0025925499518417707,0.5286249061373786,4.493847415914685,high_frequency,JP-13,nw_wind
81,97.07709483359405,97.07709483359405,0.0025919712813479065,0.5312168774187265,4.493847415914685,high_frequency,JP-13,nw_wind
82,96.83568832059863,96.83568832059863,0.002579096138211751,0.5337959735569382,2.3786365610073816,high_frequency,JP-13,nw_wind
83,96.76812103812287,96.76812103812287,0.002575498255564861,0.5363714718125031,2.3786365610073816,high_frequency,JP-13,nw_wind
84,96.49025094431992,96.49025094431992,0.00256072838233711,0.5389322001948402,13.833333333333334,subseasonal,JP-13,nw_wind
85,96.33745462758344,96.33745462758344,0.002552624764300614,0.5414848249591409,4.246511627906977,high_frequency,JP-13,nw_wind
86,96.29883035015608,96.29883035015608,0.0025505783427277238,0.5440354033018686,4.246511627906977,high_frequency,JP-13,nw_wind
87,96.06525963716778,96.06525963716778,0.0025382206033407956,0.5465736239052094,6.0664451827242525,high_frequency,JP-13,nw_wind
88,96.00617440629968,96.00617440629968,0.002535099282881336,0.5491087231880907,6.0664451827242525,high_frequency,JP-13,nw_wind
89,95.86167727095622,95.86167727095622,0.002527473962535759,0.5516361971506264,11.022132796780683,subseasonal,JP-13,nw_wind
90,95.80734253982038,95.80734253982038,0.0025246096125126063,0.554160806763139,50.72222222222222,seasonal_subannual,JP-13,nw_wind
91,95.58498450782105,95.58498450782105,0.0025129045432528666,0.5566737113063918,4.921832884097035,high_frequency,JP-13,nw_wind
92,95.50965625360816,95.50965625360816,0.0025089453832513728,0.5591826566896432,4.921832884097035,high_frequency,JP-13,nw_wind
93,94.55368753278285,94.55368753278285,0.0024589720070560097,0.5616416286966992,5.846318036286019,high_frequency,JP-13,nw_wind
94,94.51847913580606,94.51847913580606,0.00245714108230087,0.5640987697790001,5.877682403433477,high_frequency,JP-13,nw_wind
95,94.47842826929335,94.47842826929335,0.0024550591660378344,0.5665538289450379,5.877682403433477,high_frequency,JP-13,nw_wind
96,93.9846041660287,93.9846041660287,0.002429461810428847,0.5689832907554667,2.0021929824561404,high_frequency,JP-13,nw_wind
97,93.62383785954172,93.62383785954172,0.0024108462982209916,0.5713941370536877,8.506211180124224,subseasonal,JP-13,nw_wind
98,93.34798267652005,93.34798267652005,0.002396660494439342,0.573790797548127,5.138836772983114,high_frequency,JP-13,nw_wind
99,93.24161743206867,93.24161743206867,0.002391201862401963,0.5761819994105289,5.138836772983114,high_frequency,JP-13,nw_wind
100,93.07332630371327,93.07332630371327,0.002382577925797615,0.5785645773363266,8.479876160990711,subseasonal,JP-13,nw_wind
101,92.88654667990026,92.88654667990026,0.0023730248025537995,0.5809376021388803,4.614995787700084,high_frequency,JP-13,nw_wind
102,92.64798531330271,92.64798531330271,0.002360851132959793,0.5832984532718402,4.614995787700084,high_frequency,JP-13,nw_wind
103,92.54588293383942,92.54588293383942,0.002355650465204478,0.5856541037370446,5.039558417663294,high_frequency,JP-13,nw_wind
104,92.31892107541078,92.31892107541078,0.002344110519726463,0.5879982142567711,6.274914089347079,high_frequency,JP-13,nw_wind
105,92.09515543617982,92.09515543617982,0.002332760826845521,0.5903309750836166,25.598130841121495,subseasonal,JP-13,nw_wind
106,92.04827469858466,92.04827469858466,0.002330386462795455,0.5926613615464121,25.598130841121495,subseasonal,JP-13,nw_wind
107,92.04114969550085,92.04114969550085,0.0023300257093066806,0.5949913872557188,4.210607225211376,high_frequency,JP-13,nw_wind
108,91.91006848436585,91.91006848436585,0.002323393782003971,0.5973147810377227,4.210607225211376,high_frequency,JP-13,nw_wind
109,91.57396415731395,91.57396415731395,0.0023064320958320478,0.5996212131335548,6.274914089347079,high_frequency,JP-13,nw_wind
110,91.32772145230534,91.32772145230534,0.002294044765343223,0.601915257898898,5.659090909090909,high_frequency,JP-13,nw_wind
111,91.26420296920975,91.26420296920975,0.0022908548560985546,0.6042061127549966,3.6206212822207533,high_frequency,JP-13,nw_wind
112,91.11083902266707,91.11083902266707,0.00228316204046889,0.6064892747954654,3.6206212822207533,high_frequency,JP-13,nw_wind
113,90.98606018475564,90.98606018475564,0.0022769126144595864,0.608766187409925,3.6206212822207533,high_frequency,JP-13,nw_wind
114,90.88699010753264,90.88699010753264,0.0022719568860737516,0.6110381442959988,3.6206212822207533,high_frequency,JP-13,nw_wind
115,90.62667930143573,90.62667930143573,0.002258961230975002,0.6132971055269738,5.011893870082342,high_frequency,JP-13,nw_wind
116,90.5817816121524,90.5817816121524,0.0022567235451791752,0.615553829072153,6.459905660377359,high_frequency,JP-13,nw_wind
117,90.55526989468083,90.55526989468083,0.0022554027307630626,0.617809231802916,6.505938242280284,high_frequency,JP-13,nw_wind
118,90.442890495206,90.442890495206,0.0022498082792885257,0.6200590400822046,6.680487804878049,high_frequency,JP-13,nw_wind
119,90.4001263123926,90.4001263123926,0.0022476812250510417,0.6223067213072556,4.553615960099751,high_frequency,JP-13,nw_wind
120,90.32605939478627,90.32605939478627,0.0022439995793075568,0.6245507208865632,4.538525269262634,high_frequency,JP-13,nw_wind
121,90.30530158766216,90.30530158766216,0.0022429683119537342,0.6267936891985169,7.95065312046444,subseasonal,JP-13,nw_wind
122,90.10313721082261,90.10313721082261,0.0022329369910672275,0.629026626189584,12.421768707482993,subseasonal,JP-13,nw_wind
123,90.062292405194,90.062292405194,0.002230913017023444,0.6312575392066075,3.336175395858709,high_frequency,JP-13,nw_wind
124,90.03578802090499,90.03578802090499,0.002229600141816247,0.6334871393484238,3.336175395858709,high_frequency,JP-13,nw_wind
125,90.02974408631738,90.02974408631738,0.00222930081406191,0.6357164401624857,12.421768707482993,subseasonal,JP-13,nw_wind
126,89.4715742754251,89.4715742754251,0.0022017438969735483,0.6379181840594593,4.027941176470588,high_frequency,JP-13,nw_wind
127,89.41709879508875,89.41709879508875,0.0021990636145754177,0.6401172476740348,5.3236151603498545,high_frequency,JP-13,nw_wind
128,89.37385903857104,89.37385903857104,0.002196937310193764,0.6423141849842285,5.3236151603498545,high_frequency,JP-13,nw_wind
129,89.31350091254984,89.31350091254984,0.0021939709340271984,0.6445081559182557,4.027941176470588,high_frequency,JP-13,nw_wind
130,89.25875079462315,89.25875079462315,0.0021912819038430917,0.6466994378220988,25.598130841121495,subseasonal,JP-13,nw_wind
131,89.22774706153504,89.22774706153504,0.0021897598991173564,0.6488891977212162,25.598130841121495,subseasonal,JP-13,nw_wind
132,88.99450735599369,88.99450735599369,0.0021783268765495404,0.6510675245977657,4.027941176470588,high_frequency,JP-13,nw_wind
133,88.77767608704734,88.77767608704734,0.002167725009315669,0.6532352496070815,5.3236151603498545,high_frequency,JP-13,nw_wind
134,88.64247316798087,88.64247316798087,0.00216112741432477,0.6553963770214062,13.29611650485437,subseasonal,JP-13,nw_wind
135,88.46141974900655,88.46141974900655,0.0021523081678290557,0.6575486851892353,13.29611650485437,subseasonal,JP-13,nw_wind
136,88.31146024010698,88.31146024010698,0.002145017181392273,0.6596937023706275,3.7366984993178716,high_frequency,JP-13,nw_wind
137,88.28762203451488,88.28762203451488,0.0021438593144714737,0.661837561685099,3.7366984993178716,high_frequency,JP-13,nw_wind
138,88.06393783420354,88.06393783420354,0.0021330097761519465,0.6639705714612509,14.68632707774799,subseasonal,JP-13,nw_wind
139,87.92858681167996,87.92858681167996,0.0021264581002482163,0.6660970295614992,14.68632707774799,subseasonal,JP-13,nw_wind
140,87.87610350517788,87.87610350517788,0.002123920353446894,0.6682209499149461,3.062045835662381,high_frequency,JP-13,nw_wind
141,87.79396135966967,87.79396135966967,0.002119951542177683,0.6703409014571238,3.062045835662381,high_frequency,JP-13,nw_wind
142,87.54774463634108,87.54774463634108,0.0021080774772742586,0.672448978934398,7.576763485477179,subseasonal,JP-13,nw_wind
143,87.21851852124128,87.21851852124128,0.002092252302287954,0.674541231236686,7.576763485477179,subseasonal,JP-13,nw_wind
144,87.12925650033334,87.12925650033334,0.0020879719475024434,0.6766292031841884,2.745864661654135,high_frequency,JP-13,nw_wind
145,86.98010390921992,86.98010390921992,0.0020808294587378374,0.6787100326429263,3.278276481149012,high_frequency,JP-13,nw_wind
146,86.9470411339155,86.9470411339155,0.0020792478344802755,0.6807892804774066,3.278276481149012,high_frequency,JP-13,nw_wind
147,86.92312495213707,86.92312495213707,0.0020781041306963195,0.6828673846081029,3.278276481149012,high_frequency,JP-13,nw_wind
148,86.8935860214216,86.8935860214216,0.0020766919738324976,0.6849440765819355,4.662127659574468,high_frequency,JP-13,nw_wind
149,86.58823165400194,86.58823165400194,0.002062122135152862,0.6870061987170883,7.661538461538461,subseasonal,JP-13,nw_wind
150,86.57136103020052,86.57136103020052,0.0020613186565049298,0.6890675173735933,7.661538461538461,subseasonal,JP-13,nw_wind
151,86.50427472758703,86.50427472758703,0.002058125160069144,0.6911256425336624,6.584134615384615,high_frequency,JP-13,nw_wind
152,86.43199092435846,86.43199092435846,0.002054687018818718,0.6931803295524811,3.9666908037653874,high_frequency,JP-13,nw_wind
153,86.38135350940306,86.38135350940306,0.0020522801886573238,0.6952326097411384,12.769230769230768,subseasonal,JP-13,nw_wind
154,86.30802817064858,86.30802817064858,0.002048797486332082,0.6972814072274706,12.769230769230768,subseasonal,JP-13,nw_wind
155,86.17062833179394,86.17062833179394,0.0020422794282316374,0.6993236866557022,3.9666908037653874,high_frequency,JP-13,nw_wind
156,86.11441981256075,86.11441981256075,0.0020396159670214905,0.7013633026227237,6.584134615384615,high_frequency,JP-13,nw_wind
157,85.13502890935055,85.13502890935055,0.001993486133071554,0.7033567887557953,18.259999999999998,subseasonal,JP-13,nw_wind
158,85.07243634554048,85.07243634554048,0.001990555928184899,0.7053473446839802,18.259999999999998,subseasonal,JP-13,nw_wind
159,84.55065987471689,84.55065987471689,0.001966213375386567,0.7073135580593668,2.6800391389432483,high_frequency,JP-13,nw_wind
160,84.46012495771912,84.46012495771912,0.0019620048769558064,0.7092755629363227,2.743114672008012,high_frequency,JP-13,nw_wind
161,84.33440390734133,84.33440390734133,0.0019561682355751604,0.7112317311718979,5.9543478260869565,high_frequency,JP-13,nw_wind
162,84.32777031190648,84.32777031190648,0.0019558605101932373,0.7131875916820911,5.9543478260869565,high_frequency,JP-13,nw_wind
163,84.22662942921892,84.22662942921892,0.0019511716911074799,0.7151387633731986,4.939585211902615,high_frequency,JP-13,nw_wind
164,84.13537614349657,84.13537614349657,0.0019469460827312146,0.7170857094559298,4.939585211902615,high_frequency,JP-13,nw_wind
165,83.96737985459265,83.96737985459265,0.0019391787633145925,0.7190248882192444,5.287644787644787,high_frequency,JP-13,nw_wind
166,83.36769060647313,83.36769060647313,0.0019115787128177585,0.7209364669320621,10.05137614678899,subseasonal,JP-13,nw_wind
167,83.36127862486732,83.36127862486732,0.0019112846771763827,0.7228477516092385,10.05137614678899,subseasonal,JP-13,nw_wind
168,83.30107411190096,83.30107411190096,0.0019085249687530719,0.7247562765779916,2.431424766977363,high_frequency,JP-13,nw_wind
169,83.24688719143299,83.24688719143299,0.0019060428049718185,0.7266623193829634,2.431424766977363,high_frequency,JP-13,nw_wind
170,82.9147988474057,82.9147988474057,0.001890865971592166,0.7285531853545556,5.100558659217877,high_frequency,JP-13,nw_wind
171,82.5431164514886,82.5431164514886,0.0018739515876918151,0.7304271369422474,2.8561001042752867,high_frequency,JP-13,nw_wind
172,82.52861901597599,82.52861901597599,0.0018732933836479904,0.7323004303258953,2.8561001042752867,high_frequency,JP-13,nw_wind
173,82.44706988954648,82.44706988954648,0.00186959309241245,0.7341700234183077,5.086350974930362,high_frequency,JP-13,nw_wind
174,82.29724393448083,82.29724393448083,0.0018628042749443223,0.7360328276932521,14.265625,subseasonal,JP-13,nw_wind
175,82.18715326642173,82.18715326642173,0.0018578237874031177,0.7378906514806551,14.265625,subseasonal,JP-13,nw_wind
176,82.03964588549063,82.03964588549063,0.0018511610235080547,0.7397418125041632,3.904490377761939,high_frequency,JP-13,nw_wind
177,81.89609901751881,81.89609901751881,0.0018446886432751,0.7415865011474383,3.157348703170029,high_frequency,JP-13,nw_wind
178,81.88425253423215,81.88425253423215,0.0018441550038736654,0.743430656151312,3.157348703170029,high_frequency,JP-13,nw_wind
179,81.78621145971599,81.78621145971599,0.0018397415863064582,0.7452703977376185,2.347043701799486,high_frequency,JP-13,nw_wind
180,81.70013577063413,81.70013577063413,0.0018358711614334595,0.747106268899052,2.347043701799486,high_frequency,JP-13,nw_wind
181,81.63174288549929,81.63174288549929,0.0018327987559933207,0.7489390676550453,2.347043701799486,high_frequency,JP-13,nw_wind
182,81.55957872331854,81.55957872331854,0.001829559723708923,0.7507686273787542,2.347043701799486,high_frequency,JP-13,nw_wind
183,81.28435513635176,81.28435513635176,0.0018172328235289453,0.7525858602022831,3.904490377761939,high_frequency,JP-13,nw_wind
184,81.15320181473705,81.15320181473705,0.0018113732988664052,0.7543972335011495,4.165779467680609,high_frequency,JP-13,nw_wind
185,81.05851804381949,81.05851804381949,0.0018071490021241857,0.7562043825032737,3.904490377761939,high_frequency,JP-13,nw_wind
186,80.53562165088955,80.53562165088955,0.001783908907281429,0.7579882914105551,3.904490377761939,high_frequency,JP-13,nw_wind
187,80.39592603314999,80.39592603314999,0.0017777256030710768,0.7597660170136262,2.6476558724021264,high_frequency,JP-13,nw_wind
188,80.37181041964821,80.37181041964821,0.0017766592676017809,0.761542676281228,2.6476558724021264,high_frequency,JP-13,nw_wind
189,79.9951305017388,79.9951305017388,0.0017600448946405597,0.7633027211758685,5.488977955911824,high_frequency,JP-13,nw_wind
190,79.86174989715929,79.86174989715929,0.0017541805341597136,0.7650569017100283,5.488977955911824,high_frequency,JP-13,nw_wind
191,79.79992563279481,79.79992563279481,0.0017514656188700325,0.7668083673288983,2.451006711409396,high_frequency,JP-13,nw_wind
192,79.73806917688985,79.73806917688985,0.0017487513941233507,0.7685571187230217,2.451006711409396,high_frequency,JP-13,nw_wind
193,79.68913744079771,79.68913744079771,0.0017466057894581027,0.7703037245124797,2.451006711409396,high_frequency,JP-13,nw_wind
194,79.53038816856622,79.53038816856622,0.0017396538703199774,0.7720433783827997,7.814550641940086,subseasonal,JP-13,nw_wind
195,79.45781130850861,79.45781130850861,0.0017364802153526989,0.7737798585981523,7.770212765957447,subseasonal,JP-13,nw_wind
196,79.28306596284358,79.28306596284358,0.0017288508039067822,0.7755087094020592,3.8254189944134076,high_frequency,JP-13,nw_wind
197,79.26258124790874,79.26258124790874,0.0017279575377272761,0.7772366669397864,3.8254189944134076,high_frequency,JP-13,nw_wind
198,79.15713791625515,79.15713791625515,0.0017233631779397047,0.7789600301177262,3.2299528301886795,high_frequency,JP-13,nw_wind
199,79.10204551391823,79.10204551391823,0.0017209651332387073,0.7806809952509649,3.2299528301886795,high_frequency,JP-13,nw_wind
200,78.96650520793474,78.96650520793474,0.0017150724841889133,0.7823960677351538,2.562207670720299,high_frequency,JP-13,nw_wind
201,78.89583063766881,78.89583063766881,0.001712003897869994,0.7841080716330238,3.5571428571428574,high_frequency,JP-13,nw_wind
202,78.81986061926413,78.81986061926413,0.0017087084550634892,0.7858167800880872,3.5571428571428574,high_frequency,JP-13,nw_wind
203,78.71723330608837,78.71723330608837,0.001704261707946294,0.7875210417960334,3.5571428571428574,high_frequency,JP-13,nw_wind
204,78.49548158539835,78.49548158539835,0.0016946731938882254,0.7892157149899217,7.023076923076923,subseasonal,JP-13,nw_wind
205,78.47635817863444,78.47635817863444,0.0016938475673302339,0.790909562557252,7.023076923076923,subseasonal,JP-13,nw_wind
206,78.44135227361276,78.44135227361276,0.0016923367571022975,0.7926018993143543,4.172124904798172,high_frequency,JP-13,nw_wind
207,78.40333024819196,78.40333024819196,0.0016906965386601597,0.7942925958530145,3.9985401459854013,high_frequency,JP-13,nw_wind
208,78.30354049505468,78.30354049505468,0.0016863955269011827,0.7959789913799157,2.1592432006306663,high_frequency,JP-13,nw_wind
209,78.21107201207089,78.21107201207089,0.0016824149568933496,0.797661406336809,2.956287101996762,high_frequency,JP-13,nw_wind
210,78.13724626566959,78.13724626566959,0.0016792402933549955,0.799340646630164,2.953099730458221,high_frequency,JP-13,nw_wind
211,77.9435140336912,77.9435140336912,0.0016709236534599957,0.801011570283624,2.1592432006306663,high_frequency,JP-13,nw_wind
212,77.79076858447277,77.79076858447277,0.0016643810718280695,0.8026759513554521,2.404741000877963,high_frequency,JP-13,nw_wind
213,77.71733688385869,77.71733688385869,0.0016612403226124008,0.8043371916780645,2.404741000877963,high_frequency,JP-13,nw_wind
214,77.52063395783291,77.52063395783291,0.0016528417511698118,0.8059900334292344,2.398423817863397,high_frequency,JP-13,nw_wind
215,77.33575936655153,77.33575936655153,0.00164496761337867,0.807635001042613,3.4583333333333335,high_frequency,JP-13,nw_wind
216,77.24081624535617,77.24081624535617,0.0016409311238508783,0.8092759321664639,3.4583333333333335,high_frequency,JP-13,nw_wind
217,77.12288629236369,77.12288629236369,0.0016359242579977852,0.8109118564244616,5.760252365930599,high_frequency,JP-13,nw_wind
218,76.77141852090702,76.77141852090702,0.0016210476232902064,0.8125329040477518,2.394230769230769,high_frequency,JP-13,nw_wind
219,76.71418525353016,76.71418525353016,0.0016186315348346017,0.8141515355825863,3.4583333333333335,high_frequency,JP-13,nw_wind
220,76.66276570627713,76.66276570627713,0.0016164624077772045,0.8157679979903636,3.4583333333333335,high_frequency,JP-13,nw_wind
221,76.64163112000288,76.64163112000288,0.001615571269692275,0.8173835692600558,2.394230769230769,high_frequency,JP-13,nw_wind
222,76.58765783572638,76.58765783572638,0.0016132966055821848,0.818996865865638,8.091580502215658,subseasonal,JP-13,nw_wind
223,76.57758888468364,76.57758888468364,0.0016128724344510064,0.820609738300089,5.760252365930599,high_frequency,JP-13,nw_wind
224,76.53312828924466,76.53312828924466,0.0016110001255206442,0.8222207384256096,4.378896882494005,high_frequency,JP-13,nw_wind
225,76.47948358250638,76.47948358250638,0.0016087425060224974,0.8238294809316321,4.378896882494005,high_frequency,JP-13,nw_wind
