component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
32,18.822833712826544,18.822833712826544,0.0038051492639608114,0.1364851884649026,3.801526717557252,high_frequency,JP-13,w2c_transition_intensity
33,18.820294187605967,18.820294187605967,0.003804122572570964,0.14028931103747355,3.801526717557252,high_frequency,JP-13,w2c_transition_intensity
34,18.8057059270522,18.8057059270522,0.0037982274444223916,0.14408753848189595,3.801526717557252,high_frequency,JP-13,w2c_transition_intensity
35,18.77810954439603,18.77810954439603,0.003787088226206689,0.14787462670810264,4.340729001584786,high_frequency,JP-13,w2c_transition_intensity
36,18.63038447164829,18.63038447164829,0.003727737488195935,0.15160236419629858,2.949919224555735,high_frequency,JP-13,w2c_transition_intensity
37,18.62244689244317,18.62244689244317,0.003724561718174745,0.15532692591447333,2.001461454146876,high_frequency,JP-13,w2c_transition_intensity
38,18.61944977479571,18.61944977479571,0.0037233629443046744,0.159050288858778,5.007312614259598,high_frequency,JP-13,w2c_transition_intensity
39,18.6126846835722,18.6126846835722,0.003720657782306567,0.16277094664108457,5.007312614259598,high_frequency,JP-13,w2c_transition_intensity
40,18.583829579903355,18.583829579903355,0.0037091305095698648,0.16648007715065444,5.007312614259598,high_frequency,JP-13,w2c_transition_intensity
41,18.48855017724246,18.48855017724246,0.003671194540956834,0.17015127169161126,2.5742481203007515,high_frequency,JP-13,w2c_transition_intensity
42,18.458874189826265,18.458874189826265,0.0036594187243526133,0.17381069041596386,19.84782608695652,subseasonal,JP-13,w2c_transition_intensity
43,18.440960490444166,18.440960490444166,0.0036523194920316843,0.17746300990799554,19.84782608695652,subseasonal,JP-13,w2c_transition_intensity
44,18.41204418485006,18.41204418485006,0.003640874449935191,0.18110388435793073,3.5640858815875083,high_frequency,JP-13,w2c_transition_intensity
45,18.409664986761097,18.409664986761097,0.0036399335656126497,0.18474381792354339,3.5640858815875083,high_frequency,JP-13,w2c_transition_intensity
46,18.39099668800878,18.39099668800878,0.0036325551679841253,0.18837637309152752,19.84782608695652,subseasonal,JP-13,w2c_transition_intensity
47,18.273942212658042,18.273942212658042,0.003586461563100981,0.1919628346546285,3.9811046511627906,high_frequency,JP-13,w2c_transition_intensity
48,18.26502708676882,18.26502708676882,0.0035829630342557946,0.19554579768888428,11.248459958932237,subseasonal,JP-13,w2c_transition_intensity
49,18.26190001991419,18.26190001991419,0.003581736295769489,0.19912753398465377,11.248459958932237,subseasonal,JP-13,w2c_transition_intensity
50,18.253564652720964,18.253564652720964,0.0035784673835827837,0.20270600136823655,3.9811046511627906,high_frequency,JP-13,w2c_transition_intensity
51,18.066075668945242,18.066075668945242,0.003505333442012916,0.20621133481024947,2.474254742547425,high_frequency,JP-13,w2c_transition_intensity
52,18.058160300084015,18.058160300084015,0.0035022625007145813,0.20971359731096406,2.474254742547425,high_frequency,JP-13,w2c_transition_intensity
53,18.013344687788425,18.013344687788425,0.0034849006793610323,0.2131984979903251,2.7708649468892257,high_frequency,JP-13,w2c_transition_intensity
54,17.98234351358004,17.98234351358004,0.00347291589260236,0.21667141388292743,2.7708649468892257,high_frequency,JP-13,w2c_transition_intensity
55,17.920173671497626,17.920173671497626,0.0034489437777756797,0.22012035766070312,3.6110744891232693,high_frequency,JP-13,w2c_transition_intensity
56,17.91962204592316,17.91962204592316,0.003448731447655954,0.22356908910835907,3.6110744891232693,high_frequency,JP-13,w2c_transition_intensity
57,17.907631940532276,17.907631940532276,0.0034441178660239726,0.22701320697438304,7.715492957746479,subseasonal,JP-13,w2c_transition_intensity
58,17.901086980274762,17.901086980274762,0.0034416007833269592,0.23045480775771,7.715492957746479,subseasonal,JP-13,w2c_transition_intensity
59,17.833124170598936,17.833124170598936,0.0034155178031972443,0.23387032556090723,3.801526717557252,high_frequency,JP-13,w2c_transition_intensity
60,17.828706305477283,17.828706305477283,0.0034138257353612993,0.23728415129626854,3.801526717557252,high_frequency,JP-13,w2c_transition_intensity
61,17.807761938188012,17.807761938188012,0.0034058096268349976,0.24068996092310355,2.042505592841163,high_frequency,JP-13,w2c_transition_intensity
62,17.757182672704694,17.757182672704694,0.00338649010642733,0.24407645102953088,2.1207897793263646,high_frequency,JP-13,w2c_transition_intensity
63,17.731914106954896,17.731914106954896,0.00337685897687662,0.2474533100064075,2.1207897793263646,high_frequency,JP-13,w2c_transition_intensity
64,17.728357933283533,17.728357933283533,0.0033755046399755965,0.25082881464638307,5.262247838616714,high_frequency,JP-13,w2c_transition_intensity
65,17.708713988397207,17.708713988397207,0.0033680283140942874,0.25419684296047734,5.148496240601503,high_frequency,JP-13,w2c_transition_intensity
66,17.7047489155304,17.7047489155304,0.0033665202449455946,0.25756336320542295,29.61081081081081,subseasonal,JP-13,w2c_transition_intensity
67,17.684674881846192,17.684674881846192,0.0033588905034026484,0.2609222537088256,29.61081081081081,subseasonal,JP-13,w2c_transition_intensity
68,17.668066348254268,17.668066348254268,0.0033525844728593663,0.26427483818168496,9.764705882352942,subseasonal,JP-13,w2c_transition_intensity
69,17.657096726277263,17.657096726277263,0.003348422708148054,0.267623260889833,9.764705882352942,subseasonal,JP-13,w2c_transition_intensity
70,17.641678291311315,17.641678291311315,0.003342577478023599,0.2709658383678566,2.79347271800102,high_frequency,JP-13,w2c_transition_intensity
71,17.63827468309743,17.63827468309743,0.003341287835790381,0.274307126203647,2.79347271800102,high_frequency,JP-13,w2c_transition_intensity
72,17.61657082081158,17.61657082081158,0.003333069998706454,0.2776401962023535,2.2997481108312345,high_frequency,JP-13,w2c_transition_intensity
73,17.611696903697496,17.611696903697496,0.0033312259554093854,0.2809714221577629,2.558617468472676,high_frequency,JP-13,w2c_transition_intensity
74,17.58730737518424,17.58730737518424,0.00332200585884952,0.2842934280166124,2.037188545927854,high_frequency,JP-13,w2c_transition_intensity
75,17.55318489485074,17.55318489485074,0.003309127808476011,0.2876025558250884,2.2997481108312345,high_frequency,JP-13,w2c_transition_intensity
76,17.552755175572543,17.552755175572543,0.0033089657890344212,0.29091152161412287,2.2997481108312345,high_frequency,JP-13,w2c_transition_intensity
77,17.546869019098313,17.546869019098313,0.0033067468980996404,0.2942182685122225,5.896663078579117,high_frequency,JP-13,w2c_transition_intensity
78,17.537410563128915,17.537410563128915,0.003303182924354874,0.2975214514365774,5.896663078579117,high_frequency,JP-13,w2c_transition_intensity
79,17.510067774897138,17.510067774897138,0.0032928908891943745,0.30081434232577176,7.095854922279793,subseasonal,JP-13,w2c_transition_intensity
80,17.50668027206152,17.50668027206152,0.00329161692516701,0.30410595925093875,7.715492957746479,subseasonal,JP-13,w2c_transition_intensity
81,17.49314195492667,17.49314195492667,0.0032865279280127504,0.3073924871789515,2.0311457174638488,high_frequency,JP-13,w2c_transition_intensity
82,17.445598474560295,17.445598474560295,0.0032686877205203844,0.31066117489947187,3.3159806295399514,high_frequency,JP-13,w2c_transition_intensity
83,17.443881131531526,17.443881131531526,0.003268044213588351,0.3139292191130602,3.3159806295399514,high_frequency,JP-13,w2c_transition_intensity
84,17.40359478756141,17.40359478756141,0.003252966660390509,0.3171821857734507,3.045025013896609,high_frequency,JP-13,w2c_transition_intensity
85,17.399985393641664,17.399985393641664,0.0032516175114704468,0.32043380328492116,2.0805165210786174,high_frequency,JP-13,w2c_transition_intensity
86,17.38478822407252,17.38478822407252,0.003245940058087694,0.32367974334300886,2.0781487101669196,high_frequency,JP-13,w2c_transition_intensity
87,17.37620721268821,17.37620721268821,0.00324273650172596,0.3269224798447348,2.0805165210786174,high_frequency,JP-13,w2c_transition_intensity
88,17.36721548612201,17.36721548612201,0.0032393813097213154,0.3301618611544561,5.896663078579117,high_frequency,JP-13,w2c_transition_intensity
89,17.3671352562808,17.3671352562808,0.003239351380404437,0.33340121253486055,5.896663078579117,high_frequency,JP-13,w2c_transition_intensity
90,17.348897921888614,17.348897921888614,0.0032325516273262454,0.33663376416218677,2.001461454146876,high_frequency,JP-13,w2c_transition_intensity
91,17.322233272206255,17.322233272206255,0.003222622625741287,0.33985638678792807,2.6425470332850938,high_frequency,JP-13,w2c_transition_intensity
92,17.303966652556554,17.303966652556554,0.0032158295774106426,0.3430722163653387,2.6425470332850938,high_frequency,JP-13,w2c_transition_intensity
93,17.225320228744533,17.225320228744533,0.003186664154734536,0.3462588805200732,2.192076830732293,high_frequency,JP-13,w2c_transition_intensity
94,17.214389047663314,17.214389047663314,0.0031826209265522916,0.3494415014466255,2.192076830732293,high_frequency,JP-13,w2c_transition_intensity
95,17.19956362152074,17.19956362152074,0.0031771413950383597,0.3526186428416639,3.467088607594937,high_frequency,JP-13,w2c_transition_intensity
96,17.196851898226328,17.196851898226328,0.003176139642976738,0.35579478248464064,3.467088607594937,high_frequency,JP-13,w2c_transition_intensity
97,17.152148107439135,17.152148107439135,0.003159648143840895,0.35895443062848154,5.262247838616714,high_frequency,JP-13,w2c_transition_intensity
98,17.149054822549605,17.149054822549605,0.0031585086002122345,0.36211293922869375,5.262247838616714,high_frequency,JP-13,w2c_transition_intensity
99,17.138666650072707,17.138666650072707,0.003154683177219566,0.3652676224059133,52.67307692307692,seasonal_subannual,JP-13,w2c_transition_intensity
100,17.113479559236396,17.113479559236396,0.0031454177065851135,0.3684130401124984,4.417741935483871,high_frequency,JP-13,w2c_transition_intensity
101,17.10932632488031,17.10932632488031,0.003143891182228414,0.37155693129472683,4.417741935483871,high_frequency,JP-13,w2c_transition_intensity
102,17.08636385683504,17.08636385683504,0.00313545799728047,0.3746923892920073,52.67307692307692,seasonal_subannual,JP-13,w2c_transition_intensity
103,17.068327721612686,17.068327721612686,0.0031288419966646816,0.377821231288672,2.8280846670108417,high_frequency,JP-13,w2c_transition_intensity
104,17.05973880367712,17.05973880367712,0.003125693872708413,0.3809469251613804,2.8516397709526284,high_frequency,JP-13,w2c_transition_intensity
105,17.00809633187976,17.00809633187976,0.0031067985965221876,0.3840537237579026,4.538525269262634,high_frequency,JP-13,w2c_transition_intensity
106,17.0016317117649,17.0016317117649,0.003104437314532139,0.3871581610724347,4.572621035058431,high_frequency,JP-13,w2c_transition_intensity
107,16.978732984112877,16.978732984112877,0.0030960804940333908,0.3902542415664681,3.901709401709401,high_frequency,JP-13,w2c_transition_intensity
108,16.976050801365922,16.976050801365922,0.00309510237655339,0.3933493439430215,3.901709401709401,high_frequency,JP-13,w2c_transition_intensity
109,16.9632064690129,16.9632064690129,0.0030904205474726037,0.3964397644904941,2.99507927829415,high_frequency,JP-13,w2c_transition_intensity
110,16.94291892069046,16.94291892069046,0.0030830328446472296,0.39952279733514134,2.99507927829415,high_frequency,JP-13,w2c_transition_intensity
111,16.923189446914048,16.923189446914048,0.0030758568437887377,0.4025986541789301,3.901709401709401,high_frequency,JP-13,w2c_transition_intensity
112,16.909543562033978,16.909543562033978,0.003070898456209322,0.40566955263513943,8.864077669902914,subseasonal,JP-13,w2c_transition_intensity
113,16.883827461338086,16.883827461338086,0.0030615650896962934,0.4087311177248357,3.239503252513306,high_frequency,JP-13,w2c_transition_intensity
114,16.871624599792167,16.871624599792167,0.0030571411693514445,0.4117882588941872,3.239503252513306,high_frequency,JP-13,w2c_transition_intensity
115,16.86885349904135,16.86885349904135,0.003056137003994201,0.4148443958981814,14.569148936170212,subseasonal,JP-13,w2c_transition_intensity
116,16.86049027080747,16.86049027080747,0.0030531074163075273,0.41789750331448894,14.569148936170212,subseasonal,JP-13,w2c_transition_intensity
117,16.820364704536694,16.820364704536694,0.0030385927863530444,0.420936096100842,2.0586245772266065,high_frequency,JP-13,w2c_transition_intensity
118,16.74318738767755,16.74318738767755,0.003010772648417097,0.4239468687492591,8.115555555555556,subseasonal,JP-13,w2c_transition_intensity
119,16.741803075634802,16.741803075634802,0.0030102748129164076,0.42695714356217546,8.115555555555556,subseasonal,JP-13,w2c_transition_intensity
120,16.715336184491246,16.715336184491246,0.003000764530332981,0.42995790809250845,4.51980198019802,high_frequency,JP-13,w2c_transition_intensity
121,16.700834485443153,16.700834485443153,0.002995560051402038,0.4329534681439105,4.51980198019802,high_frequency,JP-13,w2c_transition_intensity
122,16.652752386828915,16.652752386828915,0.0029783363040523938,0.4359318044479629,5.328793774319066,high_frequency,JP-13,w2c_transition_intensity
123,16.638491219369563,16.638491219369563,0.0029732372832405717,0.4389050417312035,71.14285714285714,seasonal_subannual,JP-13,w2c_transition_intensity
124,16.63309574561547,16.63309574561547,0.002971309293197689,0.44187635102440115,8.044052863436123,subseasonal,JP-13,w2c_transition_intensity
125,16.632099053509307,16.632099053509307,0.002970953208938506,0.4448473042333397,8.044052863436123,subseasonal,JP-13,w2c_transition_intensity
126,16.63070659290265,16.63070659290265,0.0029704557657571494,0.44781775999909684,5.328793774319066,high_frequency,JP-13,w2c_transition_intensity
127,16.617155717931183,16.617155717931183,0.002965617020574976,0.4507833770196718,17.012422360248447,subseasonal,JP-13,w2c_transition_intensity
128,16.593199852255196,16.593199852255196,0.002957072512175382,0.45374044953184717,17.012422360248447,subseasonal,JP-13,w2c_transition_intensity
129,16.586864772296835,16.586864772296835,0.0029548149952523207,0.45669526452709946,17.012422360248447,subseasonal,JP-13,w2c_transition_intensity
130,16.57736969106258,16.57736969106258,0.0029514330206033812,0.4596466975477028,4.146858440575322,high_frequency,JP-13,w2c_transition_intensity
131,16.576635131751036,16.576635131751036,0.0029511714646852914,0.4625978690123881,2.491132332878581,high_frequency,JP-13,w2c_transition_intensity
132,16.574261984764956,16.574261984764956,0.0029503265329740612,0.46554819554536214,2.491132332878581,high_frequency,JP-13,w2c_transition_intensity
133,16.566294305601154,16.566294305601154,0.0029474906172645057,0.46849568616262666,4.146858440575322,high_frequency,JP-13,w2c_transition_intensity
134,16.5467499229218,16.5467499229218,0.002940540009949654,0.4714362261725763,2.0586245772266065,high_frequency,JP-13,w2c_transition_intensity
135,16.477899470445468,16.477899470445468,0.0029161199514110016,0.4743523461239873,35.57142857142857,seasonal_subannual,JP-13,w2c_transition_intensity
136,16.475544872522292,16.475544872522292,0.0029152866171117133,0.477267632741099,3.4280350438047558,high_frequency,JP-13,w2c_transition_intensity
137,16.464049078265756,16.464049078265756,0.0029112197600346013,0.4801788525011336,3.4280350438047558,high_frequency,JP-13,w2c_transition_intensity
138,16.46175142396644,16.46175142396644,0.002910407261259457,0.4830892597623931,3.4280350438047558,high_frequency,JP-13,w2c_transition_intensity
139,16.45915753082046,16.45915753082046,0.002909490142481668,0.48599874990487474,3.4280350438047558,high_frequency,JP-13,w2c_transition_intensity
140,16.436343775629087,16.436343775629087,0.0029014301437693757,0.4889001800486441,2.4979480164158683,high_frequency,JP-13,w2c_transition_intensity
141,16.405131830912318,16.405131830912318,0.0028904212120629373,0.49179060126070706,35.57142857142857,seasonal_subannual,JP-13,w2c_transition_intensity
142,16.40433763153869,16.40433763153869,0.002890141358761712,0.49468074261946876,6.664233576642336,high_frequency,JP-13,w2c_transition_intensity
143,16.385776830296354,16.385776830296354,0.0028836049178565257,0.4975643475373253,5.664943123061013,high_frequency,JP-13,w2c_transition_intensity
144,16.350729090698977,16.350729090698977,0.0028712825541420354,0.5004356300914673,5.664943123061013,high_frequency,JP-13,w2c_transition_intensity
145,16.310207319750997,16.310207319750997,0.002857068474785369,0.5032926985662527,2.544356711565258,high_frequency,JP-13,w2c_transition_intensity
146,16.307085287350017,16.307085287350017,0.0028559748030160446,0.5061486733692687,2.544356711565258,high_frequency,JP-13,w2c_transition_intensity
147,16.286995758697007,16.286995758697007,0.0028489422959898543,0.5089976156652586,5.222116301239275,high_frequency,JP-13,w2c_transition_intensity
148,16.278220699095307,16.278220699095307,0.0028458732335054503,0.5118434888987641,2.0065934065934066,high_frequency,JP-13,w2c_transition_intensity
149,16.23455034402464,16.23455034402464,0.002830624197315827,0.5146741130960799,4.6502546689303905,high_frequency,JP-13,w2c_transition_intensity
150,16.21681082796296,16.21681082796296,0.002824441522964173,0.517498554619044,4.28974158183242,high_frequency,JP-13,w2c_transition_intensity
151,16.209950858252654,16.209950858252654,0.0028220524607236205,0.5203206070797677,7.353020134228187,subseasonal,JP-13,w2c_transition_intensity
152,16.182632301660448,16.182632301660448,0.0028125484915744246,0.5231331555713421,2.3858885017421603,high_frequency,JP-13,w2c_transition_intensity
153,16.172104968060104,16.172104968060104,0.0028088903715614106,0.5259420459429035,2.3858885017421603,high_frequency,JP-13,w2c_transition_intensity
154,16.165963377334908,16.165963377334908,0.002806757343187018,0.5287488032860905,7.353020134228187,subseasonal,JP-13,w2c_transition_intensity
155,16.136808587453032,16.136808587453032,0.0027966426807411278,0.5315454459668316,2.398423817863397,high_frequency,JP-13,w2c_transition_intensity
156,16.132962842796733,16.132962842796733,0.0027953098407320935,0.5343407558075637,2.398423817863397,high_frequency,JP-13,w2c_transition_intensity
157,16.12218722145223,16.12218722145223,0.00279157696893229,0.537132332776496,3.013201320132013,high_frequency,JP-13,w2c_transition_intensity
158,16.11673574777312,16.11673574777312,0.0027896894290771962,0.5399220222055732,4.6502546689303905,high_frequency,JP-13,w2c_transition_intensity
159,16.10732950607776,16.10732950607776,0.0027864340756308718,0.542708456281204,35.57142857142857,seasonal_subannual,JP-13,w2c_transition_intensity
160,16.099495714548482,16.099495714548482,0.0027837243731257595,0.5454921806543298,4.6502546689303905,high_frequency,JP-13,w2c_transition_intensity
161,16.094842692490776,16.094842692490776,0.00278211552035633,0.5482742961746861,4.6502546689303905,high_frequency,JP-13,w2c_transition_intensity
162,16.08041289433711,16.08041289433711,0.0027771291567064127,0.5510514253313925,2.398423817863397,high_frequency,JP-13,w2c_transition_intensity
163,16.06208278181126,16.06208278181126,0.0027708014489739555,0.5538222267803664,2.1712247324613556,high_frequency,JP-13,w2c_transition_intensity
164,16.06075889535147,16.06075889535147,0.002770344711775223,0.5565925714921416,24.787330316742082,subseasonal,JP-13,w2c_transition_intensity
165,16.059348197395217,16.059348197395217,0.0027698580662793917,0.559362429558421,2.1712247324613556,high_frequency,JP-13,w2c_transition_intensity
166,16.058168993074197,16.058168993074197,0.0027694513114542197,0.5621318808698752,2.1712247324613556,high_frequency,JP-13,w2c_transition_intensity
167,16.043192791989842,16.043192791989842,0.002764288018042288,0.5648961688879175,2.1609467455621303,high_frequency,JP-13,w2c_transition_intensity
168,16.038656286263613,16.038656286263613,0.0027627249332375487,0.5676588938211551,9.316326530612244,subseasonal,JP-13,w2c_transition_intensity
169,16.036631650074675,16.036631650074675,0.002762027473334155,0.5704209212944893,9.316326530612244,subseasonal,JP-13,w2c_transition_intensity
170,16.019303577902075,16.019303577902075,0.002756061787395186,0.5731769830818845,7.343163538873995,subseasonal,JP-13,w2c_transition_intensity
171,16.00652806790135,16.00652806790135,0.0027516675820411078,0.5759286506639256,2.1609467455621303,high_frequency,JP-13,w2c_transition_intensity
172,15.99532601082705,15.99532601082705,0.002747817459007052,0.5786764681229327,2.1609467455621303,high_frequency,JP-13,w2c_transition_intensity
173,15.97148137124192,15.97148137124192,0.002739631082535418,0.5814160992054681,3.358675659104844,high_frequency,JP-13,w2c_transition_intensity
174,15.97097107358795,15.97097107358795,0.0027394560198786997,0.5841555552253468,3.358675659104844,high_frequency,JP-13,w2c_transition_intensity
175,15.959047415580525,15.959047415580525,0.002735367083365678,0.5868909223087124,2.209762000806777,high_frequency,JP-13,w2c_transition_intensity
176,15.950397824944234,15.950397824944234,0.002732402821997716,0.5896233251307101,2.209762000806777,high_frequency,JP-13,w2c_transition_intensity
177,15.944103331658177,15.944103331658177,0.002730246675452095,0.5923535718061622,16.650455927051674,subseasonal,JP-13,w2c_transition_intensity
178,15.935453448567559,15.935453448567559,0.002727285090472188,0.5950808568966344,16.650455927051674,subseasonal,JP-13,w2c_transition_intensity
179,15.902361772663955,15.902361772663955,0.0027159698521258286,0.5977968267487602,2.1609467455621303,high_frequency,JP-13,w2c_transition_intensity
180,15.883661466214406,15.883661466214406,0.0027095859443199894,0.6005064126930802,9.316326530612244,subseasonal,JP-13,w2c_transition_intensity
181,15.882562868647137,15.882562868647137,0.0027092111388521928,0.6032156238319324,10.335849056603772,subseasonal,JP-13,w2c_transition_intensity
182,15.869943473660092,15.869943473660092,0.002704907674282716,0.605920531506215,44.90163934426229,seasonal_subannual,JP-13,w2c_transition_intensity
183,15.846034153663409,15.846034153663409,0.002696763500846574,0.6086172950070616,10.335849056603772,subseasonal,JP-13,w2c_transition_intensity
184,15.83700144955261,15.83700144955261,0.0026936899085732466,0.6113109849156348,3.531914893617021,high_frequency,JP-13,w2c_transition_intensity
185,15.822843147697792,15.822843147697792,0.0026888757362435066,0.6139998606518784,44.90163934426229,seasonal_subannual,JP-13,w2c_transition_intensity
186,15.784270030345047,15.784270030345047,0.002675781768810362,0.6166756424206887,4.019075568598679,high_frequency,JP-13,w2c_transition_intensity
187,15.777540745526167,15.777540745526167,0.0026735007308726923,0.6193491431515614,4.019075568598679,high_frequency,JP-13,w2c_transition_intensity
188,15.758955505292382,15.758955505292382,0.002667205911010944,0.6220163490625724,2.745864661654135,high_frequency,JP-13,w2c_transition_intensity
189,15.752157742654333,15.752157742654333,0.0026649053623236433,0.6246812544248961,2.4132158590308372,high_frequency,JP-13,w2c_transition_intensity
190,15.73583716714235,15.73583716714235,0.002659386085689492,0.6273406405105856,2.051685393258427,high_frequency,JP-13,w2c_transition_intensity
191,15.726599369460377,15.726599369460377,0.0026562645918270238,0.6299969051024126,2.4132158590308372,high_frequency,JP-13,w2c_transition_intensity
192,15.723599506283701,15.723599506283701,0.002655251318689371,0.632652156421102,2.4132158590308372,high_frequency,JP-13,w2c_transition_intensity
193,15.712305763462004,15.712305763462004,0.0026514383296964523,0.6353035947507985,10.258426966292134,subseasonal,JP-13,w2c_transition_intensity
194,15.706891608865849,15.706891608865849,0.002649611376484452,0.6379532061272829,10.220149253731343,subseasonal,JP-13,w2c_transition_intensity
195,15.61264266762826,15.61264266762826,0.0026179088800803493,0.6405711150073633,3.1719745222929934,high_frequency,JP-13,w2c_transition_intensity
196,15.604479054012037,15.604479054012037,0.002615171866290595,0.6431862868736539,10.107011070110701,subseasonal,JP-13,w2c_transition_intensity
197,15.591604064550582,15.591604064550582,0.0026108581792136207,0.6457971450528674,10.107011070110701,subseasonal,JP-13,w2c_transition_intensity
198,15.580509902300061,15.580509902300061,0.0026071440034238906,0.6484042890562913,10.107011070110701,subseasonal,JP-13,w2c_transition_intensity
199,15.55387997257788,15.55387997257788,0.0025982394515935204,0.6510025285078849,3.1719745222929934,high_frequency,JP-13,w2c_transition_intensity
200,15.525796873449659,15.525796873449659,0.0025888654890504703,0.6535913939969353,5.682572614107884,high_frequency,JP-13,w2c_transition_intensity
201,15.502913894743559,15.502913894743559,0.0025812398196356752,0.656172633816571,5.682572614107884,high_frequency,JP-13,w2c_transition_intensity
202,15.457761544186836,15.457761544186836,0.0025662259556585775,0.6587388597722296,2.110169491525424,high_frequency,JP-13,w2c_transition_intensity
203,15.448948837829867,15.448948837829867,0.0025633007004026154,0.6613021604726321,2.110169491525424,high_frequency,JP-13,w2c_transition_intensity
204,15.442176304910985,15.442176304910985,0.00256105378594946,0.6638632142585816,2.110169491525424,high_frequency,JP-13,w2c_transition_intensity
205,15.438134102067592,15.438134102067592,0.0025597131790605493,0.6664229274376422,2.2664460074472483,high_frequency,JP-13,w2c_transition_intensity
206,15.43008110119378,15.43008110119378,0.0025570434268676954,0.6689799708645099,3.698852126941256,high_frequency,JP-13,w2c_transition_intensity
207,15.42695043125738,15.42695043125738,0.002556005914903785,0.6715359767794137,2.2664460074472483,high_frequency,JP-13,w2c_transition_intensity
208,15.420764229138564,15.420764229138564,0.0025539564108258838,0.6740899331902396,8.965630114566284,subseasonal,JP-13,w2c_transition_intensity
