date,original,high_frequency,interannual,subseasonal,trend,reconstructed_without_noise,residual
2005-01-31,0.0,0.005669842542314545,0.0028550748736401866,0.002086124037165125,0.006215295001909323,0.016826336455029182,-0.016826336455029182
2005-02-01,0.0,-0.02952271529655024,0.003993985280638458,0.012595795451555376,0.00624790591726846,-0.006685028647087946,0.006685028647087946
2005-02-02,0.0,0.07298374163999677,0.002415207178750078,0.014201156142394727,0.006279439866780779,0.09587954482792235,-0.09587954482792235
2005-02-03,0.0,-0.03536954143792031,0.0044903723597745715,0.01002611592944936,0.006307317698730498,-0.014545735449965881,0.014545735449965881
2005-02-04,0.0,0.009400026861009932,0.00311332360178552,0.009305200482795959,0.006333502524017541,0.028152053469608952,-0.028152053469608952
2005-02-05,0.0,-0.04384610708088647,-0.0004496003427079591,0.017023367525026672,0.006359495498561304,-0.02091284440000646,0.02091284440000646
2005-02-06,0.0,0.05517104986963303,0.003402163848998543,0.004862048354124097,0.006384776016311563,0.06982003808906723,-0.06982003808906723
2005-02-07,0.0,-0.03482913635358895,0.0021679558834725747,-0.009152384181999356,0.006408855625426919,-0.03540470902668882,0.03540470902668882
2005-02-08,0.0,-0.0028833000788745762,0.0017306320981603032,-0.007822415033311948,0.006432181413195193,-0.0025429016008310283,0.0025429016008310283
2005-02-09,0.0,0.02816033767694085,0.0026969980964230158,0.0009461779827402159,0.006455186469810395,0.038258700225914474,-0.038258700225914474
2005-02-10,0.0,0.00999550140636185,-0.00020596565457233596,0.008875972390624565,0.006476908792730194,0.025142416935144272,-0.025142416935144272
2005-02-11,0.0,-0.04710122089299611,0.0042405578683650195,0.007523475392385558,0.006497445566334528,-0.028839742065911004,0.028839742065911004
2005-02-12,0.0,-0.010360459726285394,0.0032382482949280256,0.020044322126706596,0.00651689800358854,0.01943900869893777,-0.01943900869893777
2005-02-13,0.0,0.04980611361694191,0.0009616552363021099,0.022130599197751285,0.006538615014942306,0.07943698306593762,-0.07943698306593762
2005-02-14,0.0,-0.003586396350835546,0.0036619293338594986,0.006357545072476549,0.006558632228352787,0.012991710283853288,-0.012991710283853288
2005-02-15,0.0,-0.001462825777638727,0.00258906411268768,-0.008583167962978469,0.006577533178468442,-0.0008793964494610736,0.0008793964494610736
2005-02-16,0.0,-0.016857591031440515,0.004721224731644091,-0.01790182203381491,0.006594193779523745,-0.023443994554087588,0.023443994554087588
2005-02-17,0.0,-0.018041278518546994,0.003438680289866218,-0.009025820043873522,0.0066130139273493,-0.017015404345204998,0.017015404345204998
2005-02-18,0.0,0.033230169974591627,0.001634966157023605,-0.0026476302675735555,0.006631276042449477,0.03884878190649115,-0.03884878190649115
2005-02-19,0.0,0.02647922609118797,0.004500394950768243,0.0050050607118849915,0.006648216103507886,0.04263289785734909,-0.04263289785734909
2005-02-20,0.0,-0.033461795977759855,0.0042770714905974875,0.012295237235201633,0.006663598084014102,-0.010225889167946634,0.010225889167946634
2005-02-21,0.0,0.009523346557173974,0.0028615442605993986,0.010272776599150569,0.006679266442230705,0.029336933859154646,-0.029336933859154646
2005-02-22,0.0,-0.04925178778915546,0.0022943111317514178,0.0036575735651282006,0.006693444240089867,-0.03660645885218598,0.03660645885218598
2005-02-23,0.0,0.05208003257731891,0.002428108221917259,-0.01482705273175212,0.006707221850059136,0.04638830991754319,-0.04638830991754319
2005-02-24,0.0,0.008078252442644677,0.0044681212861762635,-0.026841777025137036,0.006721142292332912,-0.007574261003983183,0.007574261003983183
2005-02-25,0.0,-0.016000728057569826,0.002972731753131314,-0.02596879464475343,0.006736917519087489,-0.03225987343010445,0.03225987343010445
2005-02-26,0.0,-0.020055990558856047,0.0010785853597330619,-0.017999540670911664,0.0067489225415897575,-0.030228023328444896,0.030228023328444896
2005-02-27,0.0,0.03153609426896442,0.002853913506737026,0.0011228284939470733,0.006759794778450659,0.042272631048099175,-0.042272631048099175
2005-02-28,0.0,-0.016692769129947112,0.003661570198707711,0.008806675443841203,0.006770306158536534,0.0025457826711383367,-0.0025457826711383367
2005-03-01,0.0,-0.004519589851247816,0.00416986099001221,0.004871193380210738,0.006783292409772809,0.011304756928747942,-0.011304756928747942
2005-03-02,0.0,-0.0062877573409457575,0.0013844373905089007,-0.011891783545473752,0.006796736170204052,-0.009998367325706558,0.009998367325706558
2005-03-03,0.0,0.021444878199143456,0.0012573501751807783,-0.031837365920772055,0.006810544533089506,-0.002324593013358317,0.002324593013358317
2005-03-04,0.0,0.008774429172793698,0.0052487561090304525,-0.03298287543467158,0.006822915280816468,-0.012136774872030959,0.012136774872030959
2005-03-05,0.0,0.00989780982340456,0.0029039179112376355,-0.035302113101394965,0.006836293491041718,-0.01566409187571105,0.01566409187571105
2005-03-06,0.0,-0.023691690918148572,0.0029760536772706707,-0.017476923087891866,0.006849108672004912,-0.03134345165676486,0.03134345165676486
2005-03-07,0.0,-0.034757133924173525,0.0021974949526591026,0.02498757326105255,0.006861501305697405,-0.0007105644047644645,0.0007105644047644645
2005-03-08,0.0,-0.12215697829371118,0.003450050207090414,0.08441386250621663,0.006873845008315938,-0.0274192205720882,0.0274192205720882
2005-03-09,1.0,0.29010915563398326,0.007675483672247082,0.1229908359035487,0.00688768509681938,0.4276631603065984,0.5723368396934017
2005-03-10,0.0,-0.08541886501442554,0.0016742707478237839,0.08833068284275922,0.006864770334759624,0.011450858910917081,-0.011450858910917081
2005-03-11,0.0,-0.022118449000463267,0.0026994398268008145,0.039549693468979616,0.0068416711596779485,0.02697235545499511,-0.02697235545499511
2005-03-12,0.0,-0.05731235691456724,0.004238442274218102,-0.005228140990718026,0.006820458199804753,-0.05148159743126242,0.05148159743126242
2005-03-13,0.0,0.007203023950764911,0.003352439594166823,-0.029350541026679743,0.006800735239223309,-0.0119943422425247,0.0119943422425247
2005-03-14,0.0,0.06525294353563367,0.004653781883185074,-0.0405481052501479,0.006783151420697342,0.03614177158936818,-0.03614177158936818
2005-03-15,0.0,-0.04403365916333389,0.0003332878201996386,-0.04587825021593215,0.006765405963171828,-0.08281321559589458,0.08281321559589458
2005-03-16,0.0,0.024251035986416994,0.0026520125624330737,-0.033663659144764616,0.0067491077927409075,-1.1502803173639616e-05,1.1502803173639616e-05
2005-03-17,0.0,-0.0050957173387391475,0.005455478943776597,-0.025154568763916318,0.006733683580768223,-0.018061123578110645,0.018061123578110645
2005-03-18,0.0,-0.018482579570102547,0.0019760148640753225,-0.015285932398020964,0.0067186933395509615,-0.025073803764497228,0.025073803764497228
2005-03-19,0.0,0.0017616398581831486,0.0017815043884862707,-0.01759227614706168,0.006703702698523586,-0.007345429201868674,0.007345429201868674
2005-03-20,0.0,0.009450966857664998,0.0017927179585706696,-0.02852038705888091,0.006690833266232169,-0.010585868976413074,0.010585868976413074
2005-03-21,0.0,-0.02942611244915872,0.0028959082773990456,-0.036017790419653146,0.00667818636474291,-0.05586980822666992,0.05586980822666992
2005-03-22,0.0,0.041610599644826454,0.004026425243414947,-0.0326516425466277,0.006665101941689174,0.019650484283302874,-0.019650484283302874
2005-03-23,0.0,0.004674575557619872,0.0005192342879169886,-0.010763046401478436,0.0066517605679573205,0.0010825240120157457,-0.0010825240120157457
2005-03-24,0.0,-0.03520315081521064,0.0011260100734364444,0.013430975675576932,0.006639242245262136,-0.014006922820935127,0.014006922820935127
2005-03-25,0.0,0.0035638044276358363,0.003886202821080555,0.02996074868188078,0.006626600128115347,0.04403735605871252,-0.04403735605871252
2005-03-26,0.0,-0.006768351216489813,0.003008206664820943,0.0323902294790963,0.006615014289533434,0.03524509921696086,-0.03524509921696086
2005-03-27,0.0,0.03125484846960708,0.002121332650532418,0.02495041094033273,0.006602945360205739,0.06492953742067796,-0.06492953742067796
2005-03-28,0.0,0.018209945590555356,0.0008399788368653667,0.012906912784359651,0.006592303067323905,0.03854914027910428,-0.03854914027910428
2005-03-29,0.0,-0.04161750985046008,0.002560645486455664,-0.0015188595371987258,0.006581639365569974,-0.03399408453563317,0.03399408453563317
2005-03-30,0.0,0.03744912998308394,0.004312658790969125,-0.005624084534158793,0.006571222337678825,0.042708926577573095,-0.042708926577573095
2005-03-31,0.0,-0.04948475501991065,0.0014749681681580386,0.0024960124145185455,0.006560085940836369,-0.0389536884963977,0.0389536884963977
2005-04-01,0.0,-0.004848153180970782,0.0012864393956657071,0.019174327003337502,0.006551119518945311,0.022163732736977738,-0.022163732736977738
2005-04-02,0.0,0.04386322598226533,0.0019610559413217746,0.03311584631371472,0.006541829909688752,0.08548195814699057,-0.08548195814699057
2005-04-03,0.0,0.02486881836194015,0.003982962838141453,0.03001151469116411,0.00653202467469847,0.06539532056594419,-0.06539532056594419
2005-04-04,0.0,-0.0419556055435029,0.0029734627742941683,0.0213719449739005,0.006521641435344385,-0.011088556359963853,0.011088556359963853
2005-04-05,0.0,0.008361175525862657,3.5333574538008337e-06,0.010408008544584938,0.006511983027652227,0.025284700455553623,-0.025284700455553623
2005-04-06,0.0,-0.015193086002023855,0.0021420295552692895,-0.003957622717464322,0.006501676069090356,-0.010507003095128531,0.010507003095128531
2005-04-07,0.0,0.02181814981260974,0.0026786858809718104,-0.011719112607326707,0.006491622887965054,0.019269345974219896,-0.019269345974219896
2005-04-08,0.0,-0.021015547085365727,0.002599567708491465,-0.014154711467150813,0.006480758578081888,-0.02608993226594319,0.02608993226594319
2005-04-09,0.0,0.030232910645495485,0.0010900498681666788,-0.009217548693652832,0.006470831593156437,0.02857624341316577,-0.02857624341316577
2005-04-10,0.0,-0.01477976662473034,-0.0003886808763669618,-0.012197100768196467,0.00646001746810266,-0.020905530801191112,0.020905530801191112
2005-04-11,0.0,-0.006221680402302401,0.0035942974272461362,-0.01702380159986103,0.006449389870961404,-0.013201794703955893,0.013201794703955893
2005-04-12,0.0,0.0019107211872733852,0.0030317374587439804,-0.0181639610181402,0.006439652423541522,-0.006781849948581314,0.006781849948581314
2005-04-13,0.0,-0.0022712934729406708,4.798079038300141e-05,-0.021750540372467667,0.0064302740771954095,-0.017543578977829925,0.017543578977829925
2005-04-14,0.0,-0.012234903923336014,0.0013562005224190719,-0.022063759315584366,0.006420928032048761,-0.02652153468445255,0.02652153468445255
2005-04-15,0.0,0.04922608880867045,0.0011521649486276456,-0.020642909419867194,0.006411559392504591,0.036146903729935495,-0.036146903729935495
2005-04-16,0.0,-0.028610298449217253,0.0034198027379157684,-0.017472462240437935,0.006402663908208806,-0.03626029404353061,0.03626029404353061
2005-04-17,0.0,-0.01760705580090109,0.0018542189202717266,-0.016518579372882,0.006394112579723491,-0.02587730367378787,0.02587730367378787
2005-04-18,0.0,-0.022365537240601086,-0.0014568546979430383,-0.010273198396974919,0.006386385072961171,-0.02770920526255787,0.02770920526255787
2005-04-19,0.0,0.05887898486876392,0.002944840166826444,0.001496239879317195,0.006378856307016338,0.06969892122192389,-0.06969892122192389
2005-04-20,0.0,-0.037230300882648434,0.002829512222977032,0.009991932085327102,0.0063712476365858865,-0.018037608937758416,0.018037608937758416
2005-04-21,0.0,0.03642342790652237,0.001445721702848028,0.019965173675635675,0.006363833051044454,0.06419815633605053,-0.06419815633605053
2005-04-22,0.0,-0.006409825275506008,0.001366395375435608,0.021155244430894133,0.00635567332817411,0.022467487858997846,-0.022467487858997846
2005-04-23,0.0,-0.027943098281444072,9.677227396308579e-05,0.027926322436535086,0.006347578081909525,0.006427574510963625,-0.006427574510963625
2005-04-24,0.0,-0.01705981952420188,0.00433867105996016,0.03327206757499502,0.006339853778534108,0.026890772889287408,-0.026890772889287408
2005-04-25,0.0,0.011492922164339258,0.002673248217082648,0.03617888479491588,0.006332134942592309,0.05667719011893009,-0.05667719011893009
2005-04-26,0.0,0.05806367595287259,-3.0432184889431096e-05,0.02955949920290228,0.0063240308475902935,0.09391677381847573,-0.09391677381847573
2005-04-27,0.0,-0.004370402420291733,0.00186282599457198,0.002781712855552935,0.006315005923210631,0.006589142353043812,-0.006589142353043812
2005-04-28,0.0,-0.03976069820285259,0.002357125083588889,-0.017447068691553682,0.006306619940834705,-0.04854402186998269,0.04854402186998269
2005-04-29,0.0,0.00023955516964894942,0.0033123912118443984,-0.02632332242486649,0.006299021657726755,-0.016472354385646384,0.016472354385646384
2005-04-30,0.0,-0.028164642257001316,0.0008756414204949244,-0.014938757603937883,0.006291787204063837,-0.03593597123638044,0.03593597123638044
2005-05-01,0.0,0.03487294689771044,0.00029787730450946077,0.002606840514895618,0.006284614854439858,0.04406227957155538,-0.04406227957155538
2005-05-02,0.0,0.008535851866731066,0.002682964764905824,0.013300553215974315,0.006278896675724053,0.030798266523335255,-0.030798266523335255
2005-05-03,0.0,0.01867037133614539,0.0029371903902166447,0.01701039719519123,0.006272976289280985,0.04489093521083426,-0.04489093521083426
2005-05-04,0.0,-0.004450391375465491,0.0011172481356575281,0.010715992488322609,0.006266685693155548,0.013649534941670195,-0.013649534941670195
2005-05-05,0.0,-0.049253288195150485,7.278802985777993e-05,0.000943517467742704,0.006260279165374514,-0.04197670353217549,0.04197670353217549
2005-05-06,0.0,0.011836118354881462,0.0015549981027495508,-0.010771391601128003,0.0062543287013082935,0.008874053557811304,-0.008874053557811304
2005-05-07,0.0,0.037369557633828696,0.0029844129849724787,-0.023042632445158952,0.0062486735132055785,0.0235600116868478,-0.0235600116868478
2005-05-08,0.0,-0.029546020920439585,0.0014272213929207819,-0.02852105874702367,0.006242836168766035,-0.050397022105776436,0.050397022105776436
2005-05-09,0.0,0.014403995345847197,-3.630540032988747e-05,-0.02026316255235016,0.006236525559600057,0.0003410529527672068,-0.0003410529527672068
2005-05-10,0.0,0.009419717007026512,0.0014535212575049685,-0.009942833744169731,0.006230914874345744,0.0071613193947074934,-0.0071613193947074934
2005-05-11,0.0,-0.0214488560183558,0.0024831457504424096,-0.007882746198764274,0.006225648547007017,-0.020622807919670645,0.020622807919670645
2005-05-12,0.0,-0.012661208701756053,0.0024511063695113245,-0.015763404504775244,0.006220669336291989,-0.019752837500727986,0.019752837500727986
2005-05-13,0.0,0.012351664965043755,0.0005026168057486027,-0.023540096021176,0.006216179381495908,-0.004469634868887733,0.004469634868887733
2005-05-14,0.0,-0.006560966468777104,0.00020143139941146833,-0.028086054728639457,0.006212840536826523,-0.028232749261178566,0.028232749261178566
2005-05-15,0.0,0.013292772966532656,0.0037316942882440604,-0.02410454970356242,0.00621045035534733,-0.0008696320934383746,0.0008696320934383746
2005-05-16,0.0,0.04125270982920168,0.0017743853606795486,-0.009767421452863152,0.006207786529668823,0.0394674602666869,-0.0394674602666869
2005-05-17,0.0,-0.04379238819652877,0.0014576505847925868,0.00991886597250106,0.006205135037562221,-0.0262107366016729,0.0262107366016729
2005-05-18,0.0,-0.020512469690537164,0.0009966037622385652,0.03646101729884609,0.006202703362938047,0.023147854733485542,-0.023147854733485542
2005-05-19,0.0,-0.07935326955802385,0.0012638893290229135,0.06063772322822215,0.006200411159867623,-0.011251245840911174,0.011251245840911174
2005-05-20,1.0,0.2182692124424624,0.0048832429517309175,0.07580476491784499,0.006198593936788545,0.3051558142488269,0.6948441857511731
2005-05-21,0.0,-0.09477929555082827,0.00034410769701476585,0.05372410057570968,0.006179633897539212,-0.03453145338056462,0.03453145338056462
2005-05-22,0.0,-0.014853565577032726,0.0006707419029548377,0.019775743258773487,0.006161387405375553,0.011754306990071153,-0.011754306990071153
2005-05-23,0.0,-0.02354309366562165,0.002132537527083628,-0.00371387781196578,0.006143482536571847,-0.018980951413931954,0.018980951413931954
2005-05-24,0.0,0.008858134077556673,0.0015240623479806962,-0.01404716485580284,0.006126163310313026,0.0024611948800475555,-0.0024611948800475555
2005-05-25,0.0,0.021530838217927402,0.00269308049112058,-0.012971116821395078,0.006109417540118854,0.017362219427771757,-0.017362219427771757
2005-05-26,0.0,-0.013125161096980552,-0.000594698064872499,-0.011860492992175686,0.006093649987160826,-0.01948670216686791,0.01948670216686791
2005-05-27,0.0,0.0013868859710026024,0.0007006015946472327,-0.004032242244470265,0.006078338860795863,0.004133584181975433,-0.004133584181975433
2005-05-28,0.0,0.015472548467246713,0.003002612007166551,-0.0014157571986500566,0.00606348930427109,0.023122892580034294,-0.023122892580034294
2005-05-29,0.0,-0.014334946835844064,0.0011043015092519156,-0.010062411329080407,0.0060489042754367705,-0.017244152380235786,0.017244152380235786
2005-05-30,0.0,0.0016553680533499102,0.0006364289754400867,-0.023765390091495024,0.006034850153688849,-0.015438742909016178,0.015438742909016178
2005-05-31,0.0,-0.009205741789015587,0.00028302667102922293,-0.03559728561773569,0.006021016138259842,-0.03849898459746222,0.03849898459746222
2005-06-01,0.0,-0.0001981262655713824,0.001478139951900631,-0.03664803499985192,0.006007464048474702,-0.029360557265047972,0.029360557265047972
2005-06-02,0.0,0.018305067414212676,0.0022166497871448105,-0.026949935838412563,0.005993754167574782,-0.00043446446948029304,0.00043446446948029304
2005-06-03,0.0,0.01201427878930944,0.00024415647097204607,-0.014124076556692426,0.005980175880235229,0.0041145345838242905,-0.0041145345838242905
2005-06-04,0.0,-0.04170105114278918,3.443464249036635e-05,-0.001060052729876831,0.005966904582437858,-0.03675976464773779,0.03675976464773779
2005-06-05,0.0,0.027599360414169927,0.0018304077178206276,0.01045974367246146,0.00595405053047622,0.045843562334928235,-0.045843562334928235
2005-06-06,0.0,-0.03498242159195146,0.001623016460432029,0.01867916226676786,0.005941199248256961,-0.008739043616494607,0.008739043616494607
2005-06-07,0.0,0.0313481340963423,0.0011499297005824385,0.022172947345135405,0.005928303215604381,0.060599314357664524,-0.060599314357664524
2005-06-08,0.0,0.027968834816909507,8.281915493815356e-05,0.012862751339554447,0.005915308107348496,0.0468297134187506,-0.0468297134187506
2005-06-09,0.0,-0.02762127608118084,0.000759282117784072,-0.001009376383840908,0.005902228438037778,-0.021969141909199897,0.021969141909199897
2005-06-10,0.0,-0.014794851527552461,0.002228537325805382,-0.010459900547427528,0.005889787259688694,-0.017136427489485913,0.017136427489485913
2005-06-11,0.0,-0.014277083500817854,0.0003597895984516975,-0.0077641519081279925,0.005877932047738961,-0.015803513762755187,0.015803513762755187
2005-06-12,0.0,0.023734777783328234,0.0005937935809350368,0.006410089883271638,0.005866254269405476,0.03660491551694039,-0.03660491551694039
2005-06-13,0.0,0.02248990762224995,0.0003020922452455482,0.0180555343625264,0.005854338806049696,0.046701873036071595,-0.046701873036071595
2005-06-14,0.0,-0.0008393541316175707,0.0012241552858370587,0.019598095651227915,0.005842435674848298,0.025825332480295702,-0.025825332480295702
2005-06-15,0.0,-0.029291015422957468,0.0017219316603482285,0.014138436369954507,0.005830713722894067,-0.007599933669760667,0.007599933669760667
2005-06-16,0.0,0.006384762599102374,-0.0006036760885274222,0.013224003639174491,0.005819127545067512,0.024824217694816957,-0.024824217694816957
2005-06-17,0.0,-0.015137229701678247,0.0007905241666603562,0.010582278152203561,0.005807580522162937,0.002043153139348607,-0.002043153139348607
2005-06-18,0.0,0.04108294525132243,0.0008371298014201289,0.002163162470855891,0.005796296978695679,0.04987953450229413,-0.04987953450229413
2005-06-19,0.0,-0.023568144609253598,0.0004807891380222446,-0.006352013844354464,0.005784593625280111,-0.023654775690305708,0.023654775690305708
2005-06-20,0.0,0.024339414166352876,0.0011266220038525653,-0.007828037503263741,0.005773550630867687,0.023411549297809385,-0.023411549297809385
2005-06-21,0.0,-0.029412074579252264,-0.0009232651019360151,-0.0031825507508201232,0.005762393977260236,-0.027755496454748167,0.027755496454748167
2005-06-22,0.0,0.007293626893872275,0.0008341229802026965,-0.0011645228524922043,0.005751597595327873,0.01271482461691064,-0.01271482461691064
2005-06-23,0.0,-0.03688879341848702,0.0013191220357550598,0.0024361265732034,0.005741044378471769,-0.027392500431056795,0.027392500431056795
2005-06-24,0.0,0.04610213199974885,-0.00017083133868205403,0.005813540664297233,0.005730576973713905,0.057475418299077936,-0.057475418299077936
2005-06-25,0.0,0.004553899527829554,0.0008735754157348295,-0.001566766806388704,0.005720203761854264,0.009580911899029942,-0.009580911899029942
2005-06-26,0.0,0.0006521379681539608,-0.00033963260757985354,-0.0111967847983371,0.005710500461046309,-0.005173778976716685,0.005173778976716685
2005-06-27,0.0,-0.01833994402913299,0.0005266567208789257,-0.021697571587172355,0.005701120840597286,-0.03380973805482914,0.03380973805482914
2005-06-28,0.0,0.0006273321406178823,0.0014363306587046641,-0.02424947990291663,0.005691799716928252,-0.01649401738666583,0.01649401738666583
2005-06-29,0.0,0.00029654963259151445,-0.0007653755211367104,-0.022921156353423726,0.0056823038006328635,-0.017707678441336056,0.017707678441336056
2005-06-30,0.0,-0.009645169775071332,0.000506022066687869,-0.015747088482047568,0.005672989332021961,-0.01921324685840907,0.01921324685840907
2005-07-01,0.0,0.007954720175554708,0.000478163444617474,0.0010055000131974513,0.005663800648478312,0.015102184281847945,-0.015102184281847945
2005-07-02,0.0,0.018822528967065745,0.00032947069210903805,0.013074264392581657,0.0056549577575669314,0.037881221809323365,-0.037881221809323365
2005-07-03,0.0,0.016396085164280906,0.0011315376007277396,0.015365329756650005,0.005645967033032473,0.038538919554691124,-0.038538919554691124
2005-07-04,0.0,-0.053467457025337256,-0.0008843302827792172,0.008152197949860676,0.005636771520498247,-0.04056281783775755,0.04056281783775755
2005-07-05,0.0,0.003137066062384675,0.0004996446037833534,0.0009643054511423851,0.0056276348693718595,0.010228650986682273,-0.010228650986682273
2005-07-06,0.0,0.013706447206338129,0.0007938222770221328,-0.0016623451394577181,0.005618861303074379,0.01845678564697692,-0.01845678564697692
2005-07-07,0.0,0.018980975619271343,0.0002711713545110466,0.0001083802119136361,0.0056102817628515605,0.02497080894854759,-0.02497080894854759
2005-07-08,0.0,-0.001662500620396554,0.0004168780696664924,0.005085250815588516,0.005601645098693423,0.009441273363551878,-0.009441273363551878
2005-07-09,0.0,-0.03200609585729306,-0.00039466670871562834,0.012389016666851858,0.005592729369741538,-0.014419016529415296,0.014419016529415296
2005-07-10,0.0,0.04465713721000357,0.0007884799168309652,0.01853965222123468,0.005583574836629868,0.0695688441846991,-0.0695688441846991
2005-07-11,0.0,-0.03455834120407415,0.0007371394329765402,0.017033359264176574,0.005574169313215842,-0.011213673193705195,0.011213673193705195
2005-07-12,0.0,-0.0040286701586208845,-0.0001352069960800852,0.008888851296868632,0.005565099687443788,0.01029007382961145,-0.01029007382961145
2005-07-13,0.0,0.03018132009976943,4.7944229827687955e-05,-0.0010852999029899147,0.005556515025404931,0.034700479452012135,-0.034700479452012135
2005-07-14,0.0,0.009526280568281158,8.386111729091904e-06,-0.00958181627953217,0.005547702249693966,0.005500552650172046,-0.005500552650172046
2005-07-15,0.0,-0.03062578788479999,0.0007172868345492234,-0.01593311506967517,0.005538576492762848,-0.040303039627163084,0.040303039627163084
2005-07-16,0.0,0.003143138714215484,0.0004902396562463038,-0.013998420329394443,0.005530044011205535,-0.0048349979477271205,0.0048349979477271205
2005-07-17,0.0,-0.0014248912762249888,-0.0006184534627736895,-0.0031417570004009833,0.005521583589457951,0.00033648185005828984,-0.00033648185005828984
2005-07-18,0.0,-0.010114364775475733,0.00021811662988768929,0.011918766464445583,0.005513314853633679,0.00753583317249122,-0.00753583317249122
2005-07-19,0.0,0.014214750152919472,0.0005242406147144677,0.02040625560326649,0.005505059629502149,0.04065030600040258,-0.04065030600040258
2005-07-20,0.0,0.006093274508549242,0.00018575779439567055,0.019130614624592042,0.005496447883937709,0.030906094811474664,-0.030906094811474664
2005-07-21,0.0,0.010281170682675027,0.0005204873895827169,0.007521670437857823,0.005487622478386453,0.02381095098850202,-0.02381095098850202
2005-07-22,0.0,-0.022338152354424552,-0.0010375955576786247,-0.012224550443051468,0.00547832066283676,-0.030121977692317885,0.030121977692317885
